Date,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-07-27,191.5554656982422,195.50117489112708,190.89123937354253,194.33134751765755,47460200,191.5554656982422,194.33134751765755,195.50117489112708,190.89123937354253,47460200,191.6020706176758,191.2354242068177,59.99771219689266,2.490451530439117,2.801844576049917,190.32169570922852,194.20114087644347,186.44225054201357,56.92172704274007,61.73690688786589,84.12982322002924,43.24586791395654,-43.07827295725993,1
2023-07-28,194.14300537109375,194.93611671931453,192.46756161890426,192.99299467254062,48291400,194.14300537109375,192.99299467254062,194.93611671931453,192.46756161890426,48291400,192.11164398193358,191.76407532759515,65.4444744296566,2.559351965494727,2.753346053938879,190.63100891113282,194.689244469105,186.57277335316064,79.36390689845358,68.07115371206608,119.19280927060093,43.71309894857103,-20.63609310154642,1
2023-07-31,194.75762939453125,194.79729327585247,193.5778785263088,194.37098975201062,38824100,194.75762939453125,194.37098975201062,194.79729327585247,193.5778785263088,38824100,192.35552368164062,192.3083578852199,66.60755293817785,2.6331972202940506,2.7293162872099135,190.7539390563965,195.14235236374864,186.36552574904434,81.76214225140026,72.68259206419798,125.91628522820336,44.14695633785592,-18.23785774859974,0
2023-08-01,193.92489624023438,195.03524303340677,193.5977372471017,194.5494738750641,35175100,193.92489624023438,194.5494738750641,195.03524303340677,193.5977372471017,35175100,192.54190521240236,192.60227394976795,63.48956187341624,2.594616388010081,2.7023763073699474,190.91008224487305,195.51129728787652,186.3088672018696,69.53506149520044,76.88703688168476,106.24219345714464,44.6148877284139,-30.464938504799562,0
2023-08-02,190.92098999023438,193.4985827896997,190.1972829299724,193.3597894476311,50389300,190.92098999023438,193.3597894476311,193.4985827896997,190.1972829299724,50389300,192.29207611083984,192.29658595712544,53.72042814036701,2.2951931132803622,2.6209396685520305,190.9720443725586,195.53867170204293,186.40541704307427,34.30234850917451,61.866517418591734,15.211811720374218,42.70011171814123,-65.69765149082549,0
2023-08-03,189.52313232421875,190.71279169853844,189.04727159995883,189.91969553388512,61235200,189.52313232421875,189.91969553388512,190.71279169853844,189.04727159995883,61235200,192.09776306152344,191.7923216602333,49.8745626841156,1.9229361684022308,2.481338968522071,190.9403205871582,195.5378489977748,186.3427921765416,6.365999816424833,36.73446994026659,-47.02734023140301,40.30247235678296,-93.63400018357517,0
2023-08-04,180.42221069335938,185.7657766923876,180.3528064633521,183.92179948550063,115799700,180.42221069335938,183.92179948550063,185.7657766923876,180.3528064633521,115799700,191.11133270263673,189.72502875716532,33.20650754066109,0.8833686180342681,2.1617448984245105,190.5095642089844,196.97461811864204,184.04451029932673,0.4292292820100289,13.69919253586979,-238.6986482305952,39.693143328597806,-99.57077071798997,0
2023-08-07,177.3092803955078,181.5524085909385,175.82220233279125,180.56102321579414,97576100,177.3092803955078,180.56102321579414,181.5524085909385,175.82220233279125,97576100,189.73330841064453,187.46761996413665,29.56670770547312,-0.18949918584942793,1.6914960815697229,190.0257682800293,198.58298491521495,181.46855164484364,7.183915754102282,4.659714950845714,-272.3757612433797,39.974266096621115,-92.81608424589773,1
2023-08-08,178.25108337402344,178.71703568412062,176.05020675575068,178.14203038384454,67823000,178.25108337402344,178.14203038384454,178.71703568412062,176.05020675575068,67823000,188.36321411132812,185.79188603866152,31.99537538684355,-0.9527760118499486,1.1626416628857887,189.6153350830078,199.50156159904455,179.72910856697106,12.342519580390068,6.651888205500793,-230.9263333708303,40.235308666928475,-87.65748041960994,0
2023-08-09,176.65496826171875,179.37135459798415,175.48512561412892,179.3118738938821,60378500,176.65496826171875,179.3118738938821,179.37135459798415,175.48512561412892,60378500,186.74626617431642,184.13062826103555,30.10102536453381,-1.6672524968849132,0.5966628309316484,189.04132308959962,200.42445016967227,177.65819600952696,5.844523219345685,8.45698618461268,-188.61250054565483,40.18752592873076,-94.15547678065433,0
2023-08-10,176.4368438720703,179.1928938087059,176.07003615011226,177.93383023619305,54686900,176.4368438720703,177.93383023619305,179.1928938087059,176.07003615011226,54686900,185.23440399169922,182.7317583721328,29.84100274274438,-2.2254277285294393,0.03224471903943088,188.4182373046875,201.0591685015647,175.7773061078103,4.754775754049926,7.647272851261893,-149.78761365159525,40.14315624326145,-95.24522424595008,1
2023-08-11,176.49639892578125,177.32036168980022,175.26543082107975,176.02983256684112,51988100,176.49639892578125,176.02983256684112,177.32036168980022,175.26543082107975,51988100,183.46974334716796,181.5980566546143,30.018753145817897,-2.632632675208157,-0.5007307598100866,187.7906936645508,201.44956648218695,174.13182084691462,6.083137345681127,5.560812106358913,-130.94814984195187,40.2693313567612,-93.91686265431888,1
2023-08-14,178.15426635742188,178.38258864969947,176.01990054114177,176.6751020557822,43675600,178.15426635742188,176.6751020557822,178.38258864969947,176.01990054114177,43675600,181.80940704345704,180.97191296421568,34.95880593067346,-2.7894148448659166,-0.9584675768212527,187.08246536254882,201.19025737652302,172.9746733485746,14.275904687973114,8.37127259590139,-100.66824509457341,39.85690425974813,-85.72409531202689,0
2023-08-15,176.1588897705078,178.17411849604412,175.7618061867858,177.5784931204611,43622600,176.1588897705078,177.5784931204611,178.17411849604412,175.7618061867858,43622600,180.03280639648438,180.09681783808696,32.02829411520325,-3.0396370149798884,-1.37470146445298,186.28735580444337,200.96415984401864,171.6105517648681,4.415251281768044,8.258097771807428,-94.59763784913292,39.53703904793236,-95.58474871823196,0
2023-08-16,175.28529357910156,177.24094603057796,175.2157956243564,175.84121662599503,46964900,175.28529357910156,175.84121662599503,177.24094603057796,175.2157956243564,46964900,178.4692367553711,179.22199524554415,30.81054773074736,-3.270728872759946,-1.7539069461143733,185.38065643310546,200.41915253619024,170.34216033002068,0.3506553604185658,6.3472704433865745,-90.08691768261656,39.37762040770176,-99.64934463958144,0
2023-08-17,172.73397827148438,176.2184341041098,172.21775754332145,175.85113106656488,66062900,172.73397827148438,175.85113106656488,176.2184341041098,172.21775754332145,66062900,176.79032135009766,178.0423557957151,27.51972007082695,-3.6180342118248063,-2.12673239925646,184.44404220581055,200.16753268633886,168.72055172528223,2.2623909562130744,2.342765866133228,-97.95107315388898,39.90068411409158,-97.73760904378693,1
2023-08-18,173.22044372558594,173.8260060676773,170.70885281849434,171.04637539663875,61114200,173.22044372558594,171.04637539663875,173.8260060676773,170.70885281849434,61114200,176.0701446533203,177.16564451023706,29.07524199246184,-3.8101020143339213,-2.463406322271952,183.59073867797852,199.7982240420053,167.38325331395174,10.324552409555444,4.312532908729028,-97.16567795097052,40.672387964190364,-89.67544759044456,1
2023-08-21,174.56060791015625,174.8485063914746,172.47589631953025,173.79622123414413,46311900,174.56060791015625,173.79622123414413,174.8485063914746,172.47589631953025,46311900,175.79527740478517,176.69200149204053,33.320823542363215,-3.8102548361706567,-2.7327760250516935,182.76429290771483,199.04350755429454,166.48507826113513,16.901275690973854,9.829406352247458,-78.43200937073743,40.82949730175677,-83.09872430902615,1
2023-08-22,175.94049072265625,176.38721354501158,174.96762533098521,175.77172944077836,42084200,175.94049072265625,175.77172944077836,176.38721354501158,174.96762533098521,42084200,175.56421813964843,176.55536317033432,37.47120725033448,-3.6568767390493804,-2.917596167851231,181.96371612548828,197.92864966121445,165.9987825897621,26.15303883667125,17.792955645733517,-58.28507155205699,40.18259848290525,-73.84696116332876,1
2023-08-23,179.80218505859375,180.2290643006026,177.032491470534,177.2211114741355,52722800,179.80218505859375,177.2211114741355,180.2290643006026,177.032491470534,52722800,175.87893981933593,177.14569442274512,47.34833182346537,-3.1869795166254278,-2.9714728376060706,181.31260299682617,196.49570726159777,166.12949873205457,60.39302792694641,34.48244748486383,-24.52981267837879,37.95553564230225,-39.60697207305359,0
2023-08-24,175.0966796875,179.78233860000068,174.72936147404116,179.355459364837,54945800,175.0966796875,179.355459364837,179.78233860000068,174.72936147404116,54945800,175.74492340087892,176.7731462890642,39.218919157157195,-3.1578755170742454,-3.0087533734997054,180.48966369628906,195.13759979660452,165.8417275959736,40.464834239669635,42.336967001095765,-45.210033233615306,36.539851627921365,-59.535165760330365,1
2023-08-25,177.31045532226562,177.84651968096887,174.54076169805765,176.08940889849805,51449600,177.31045532226562,176.08940889849805,177.84651968096887,174.54076169805765,51449600,175.82632904052736,176.87083884055534,44.083098699496084,-2.9224885663098235,-2.9915004120617295,179.64803619384764,192.93213985148157,166.36393253621372,69.34302369414753,56.73362862025453,-41.46960680266472,35.276585789634495,-30.656976305852464,1
2023-08-28,178.87896728515625,179.27605088665493,177.25090028258217,178.77968881089737,43820700,178.87896728515625,178.77968881089737,179.27605088665493,177.25090028258217,43820700,175.89879913330077,177.23595310321002,47.30106807660142,-2.579640416206132,-2.90912841289061,178.8541030883789,190.18567062963996,167.52253554711785,85.81862369356347,65.20882720912688,-9.423038118036041,33.536242315936796,-14.18137630643653,1
2023-08-29,182.78036499023438,183.55468861261488,178.19398428109324,178.3925260808221,53003900,182.78036499023438,178.3925260808221,183.55468861261488,178.19398428109324,53003900,176.56094665527343,178.24402799175988,54.33978970784766,-1.9704069726576279,-2.721384124844014,178.2968765258789,187.5066410415182,169.0871120102396,93.97218184327944,83.04460974366349,64.44324321718346,31.765374945541794,-6.02781815672056,1
2023-08-30,186.28465270996094,186.48320962835405,183.39583737964136,183.59437915026834,60813900,186.28465270996094,183.59437915026834,186.48320962835405,183.39583737964136,60813900,177.66088256835937,179.70595975870552,59.564039736533324,-1.1910882233162852,-2.4153249445384684,178.06505966186523,186.15777686444792,169.97234245928254,98.74126773733809,92.84402442472701,174.67569383213305,30.874101750307542,-1.2587322626619026,1
2023-08-31,186.5030517578125,187.7439567493299,186.1158900063697,186.47327124983738,60794500,186.5030517578125,186.47327124983738,187.7439567493299,186.1158900063697,60794500,179.03778991699218,180.94179466763404,59.872193259339696,-0.5495150543647753,-2.0421629665037297,177.91405563354493,185.2204445603542,170.60766670673567,92.71560069985125,95.14301676015627,227.70538692809288,30.339605259802394,-7.284399300148743,1
2023-09-01,188.08152770996094,188.53817234491697,186.91010531378714,188.11130822320726,45732600,188.08152770996094,188.11130822320726,188.53817234491697,186.91010531378714,45732600,180.52389831542968,182.23992794805713,62.11913189289785,0.08532257623147643,-1.6166658579566886,178.297021484375,186.79490340296613,169.79913956578386,97.43879942092407,96.29855595270448,216.61076079130723,30.02573689135098,-2.561200579075934,1
2023-09-05,188.3197479248047,188.5977094450193,186.24495831042893,186.91008160149724,45280000,188.3197479248047,186.91008160149724,188.5977094450193,186.24495831042893,45280000,181.89981231689453,183.34534976201124,62.460762334738405,0.6007334711735552,-1.1731859921306398,178.84754486083983,188.38156687247746,169.3135228492022,98.44617503500781,96.20019171859438,166.9318584007684,29.47165823589275,-1.5538249649921836,0
2023-09-06,181.57916259765625,187.47594597496703,180.14963751857883,187.02920802693,81755800,181.57916259765625,187.02920802693,187.47594597496703,180.14963751857883,81755800,182.46367950439452,183.0242248230376,48.99594514606697,0.45998894998899686,-0.8465510037067124,179.0139488220215,188.61644893585486,169.41144870818812,60.76581643034586,85.55026362875924,70.77773540897347,27.729308480286452,-39.23418356965414,0
2023-09-07,176.26808166503906,176.91336139268128,172.27732670257566,173.90539355501954,112488800,176.26808166503906,173.90539355501954,176.91336139268128,172.27732670257566,112488800,182.11026916503906,181.79583515794695,41.4194625152434,-0.07919898516482249,-0.6930805999983345,178.9946044921875,188.617572384463,169.37163659991202,31.076490591923587,63.429494019092424,-63.73646727003321,27.720178344238263,-68.92350940807641,1
2023-09-08,176.88357543945312,178.9285998393183,176.4964136407334,177.05235186894313,65551300,176.88357543945312,177.05235186894313,178.9285998393183,176.4964136407334,65551300,182.28895874023436,180.9026970273117,42.52859828164599,-0.45163790409088733,-0.6447920608168451,179.01694107055664,188.61810642790599,169.4157757132073,28.223901421736965,40.02206948133547,-25.025226981130725,27.152102572062354,-71.77609857826303,1
2023-09-11,178.05496215820312,178.98812506277298,176.04965560675075,178.75980280349467,58953100,178.05496215820312,178.75980280349467,178.98812506277298,176.04965560675075,58953100,182.36340942382813,180.3849270511101,44.675490514661206,-0.644843952419393,-0.6448024391373548,179.09486923217773,188.6380625745823,169.55167588977315,35.40134779193533,31.567246601865293,-21.965584704546707,26.70739471557594,-64.59865220806468,0
2023-09-12,175.0172576904297,178.81939272059032,173.5480302988034,178.18404991763566,90370200,175.0172576904297,178.18404991763566,178.81939272059032,173.5480302988034,90370200,181.97723846435548,179.40898716735003,40.45502076982773,-1.0311915666026152,-0.722080264630407,178.93801879882812,188.63969738349724,169.23634021415901,16.788399090227326,26.804549434633206,-52.5471833347905,26.74706030279478,-83.21160090977267,0
2023-09-13,172.94247436523438,176.00998823848755,172.7141369128852,175.22572770658326,84267900,172.94247436523438,175.22572770658326,176.00998823848755,172.7141369128852,84267900,180.99344940185546,178.23325756696536,37.82656722992164,-1.48764387640162,-0.8751929869846495,178.77719802856444,188.76036952160527,168.7940265355236,4.075564116084692,18.755103666082448,-80.57729589303314,26.92917177664631,-95.92443588391531,1
2023-09-14,174.4613494873047,174.81873079113439,172.31706166432645,172.73400399416633,60895800,174.4613494873047,172.73400399416633,174.81873079113439,172.31706166432645,60895800,179.81111907958984,177.54745609793613,40.856074677311014,-1.7071461734704485,-1.0415836242818095,178.73600082397462,188.78306778952145,168.6889338584278,13.382178709872665,11.41538063872823,-77.87066377351383,27.169667387639713,-86.61782129012734,0
2023-09-15,173.73660278320312,175.2157668346055,172.5552740765424,175.19590811540314,109205100,173.73660278320312,175.19590811540314,175.2157668346055,172.5552740765424,109205100,178.53447418212892,176.85457367707556,39.858070604693715,-1.9174808022877983,-1.2167630598830073,178.78613204956054,188.7223004892037,168.84996360991738,8.94143295323824,8.799725259731867,-78.52475839015273,27.253437229728558,-91.05856704676177,1
2023-09-18,176.67510986328125,178.07485448429676,174.8882034479176,175.19594549627539,67257600,176.67510986328125,175.19594549627539,178.07485448429676,174.8882034479176,67257600,177.39383239746093,176.82194389274932,45.65454690640495,-1.82601043611524,-1.338612535129454,178.9588653564453,188.61826501222095,169.29946570066966,26.946568779103966,16.423393480738294,-38.82142855188827,26.376295886507364,-73.05343122089603,1
2023-09-19,177.76708984375,178.32301284726324,175.84120290460362,176.2283646497479,51826900,177.76708984375,176.2283646497479,178.32301284726324,175.84120290460362,51826900,176.33856658935548,176.99378861111308,47.67285009914874,-1.6464268694626867,-1.4001754019961006,179.119189453125,188.58577904536244,169.65259986088753,33.6374656637027,23.17515579868164,-29.61106523394168,25.482616518301818,-66.3625343362973,0
2023-09-20,174.21315002441406,178.3925098170354,174.1237933470795,177.95570880879336,58436200,174.21315002441406,177.95570880879336,178.3925098170354,174.1237933470795,58436200,175.60196533203126,176.48821795898596,42.18210236637424,-1.7704699652863667,-1.4742343146541539,179.0328224182129,188.64424795766215,169.42139687876366,11.86138433386122,24.148472925555964,-59.55141825423331,25.06529345024063,-88.13861566613878,0
2023-09-21,172.66448974609375,175.01725608596104,172.59500693822505,173.27998896827123,63047900,172.66448974609375,173.27998896827123,175.01725608596104,172.59500693822505,63047900,175.24160614013672,175.792994647551,40.01909305304657,-1.9710182823328637,-1.573591108189896,178.6759376525879,188.66907441672305,168.68280088845273,2.372266935328729,15.957038977630885,-88.27385914431484,25.024443387187063,-97.62773306467128,1
2023-09-22,173.5182342529297,175.79158086544706,172.7836281326413,173.39911221131908,56725400,173.5182342529297,173.39911221131908,175.79158086544706,172.7836281326413,56725400,174.9050720214844,175.37940184852894,41.79114192032314,-2.037576310444109,-1.6663881486407386,178.59701538085938,188.72598526147658,168.46804550024217,7.603421867839261,7.27902437900974,-74.68771237187153,24.70291479053515,-92.39657813216074,1
2023-09-25,174.79884338378906,175.6823671360894,172.88287819083024,172.93251742028295,46172700,174.79884338378906,172.93251742028295,175.6823671360894,172.88287819083024,46172700,174.57946014404297,175.27384576403077,44.44256019518267,-1.9643458170673398,-1.725979682326059,178.47143478393554,188.72263586693785,168.22023370093322,16.59043256510669,8.855373789424895,-65.01938060214688,24.40435252221552,-83.40956743489332,0
2023-09-26,170.70883178710938,173.92524796713502,170.41101154694528,173.54802313417602,64588900,170.70883178710938,173.54802313417602,173.92524796713502,170.41101154694528,64588900,174.14861755371095,174.44384322277233,38.42290049607464,-2.2108545229367564,-1.8229546504481986,178.06292800903321,188.8535719663205,167.27228405174594,3.472266510341968,9.222040314429309,-99.34218197005175,24.726626079328497,-96.52773348965803,0
2023-09-27,169.18995666503906,171.78096710415326,167.8200077433672,171.36402481079512,66921800,169.18995666503906,171.36402481079512,171.78096710415326,167.8200077433672,66921800,173.77336578369142,173.48859112136628,36.4485021880136,-2.4999570284647064,-1.9583551260515002,177.38340759277344,188.60330450800544,166.16351067754144,12.266605753607482,10.776434943018714,-122.88372408518963,25.566686984751602,-87.73339424639252,1
2023-09-28,169.4480743408203,170.77832096236608,166.40040416763804,168.1078907839796,56294400,169.4480743408203,168.1078907839796,170.77832096236608,166.40040416763804,56294400,173.27203826904298,172.75395170672155,37.04058934193453,-2.6773817178790864,-2.1021604444170174,176.5415786743164,187.48684490740962,165.5963124412232,24.211453356581583,13.31677520684368,-128.46631535263467,26.614996095495393,-75.78854664341841,1
2023-09-29,169.96429443359375,171.81076180692196,169.10061419351356,170.76839850543928,51814200,169.96429443359375,170.76839850543928,171.81076180692196,169.10061419351356,51814200,172.89480743408203,172.24674129342557,38.27908376262965,-2.7446982424368684,-2.2306680040209876,175.71464080810546,186.00393098639304,165.42535062981787,28.697105652041927,21.725054920743663,-103.11300110711504,27.14503460557446,-71.30289434795807,1
2023-10-02,172.4857940673828,173.03179529398386,169.6863051315917,169.9742035727841,52164500,172.4857940673828,169.9742035727841,173.03179529398386,169.6863051315917,52164500,172.4758758544922,172.29020543414507,44.06685464829375,-2.5650152268743227,-2.2975374485916547,174.93485412597656,183.59131617584782,166.2783920761053,50.744965710426165,34.55117490634989,-73.76318801820092,27.126290503156138,-49.255034289573835,0
2023-10-03,171.14561462402344,172.36667607241205,169.5771240058018,171.0066338674304,49594600,171.14561462402344,171.0066338674304,172.36667607241205,169.5771240058018,49594600,171.81372833251953,172.08209801412295,41.822077194382295,-2.5019158941873343,-2.3384131377107904,174.0761474609375,180.32318015446353,167.82911476741148,39.56945173030439,39.67050769759083,-87.47406688826904,27.135586694323212,-60.43054826969561,1
2023-10-04,172.39646911621094,172.94247039530038,169.7260388902924,169.8451609338146,53020300,172.39646911621094,169.8451609338146,172.94247039530038,169.7260388902924,53020300,171.6320602416992,172.13925639632075,44.655828001742414,-2.3241839686975254,-2.3355673039081375,173.61701278686525,178.85985700715486,168.37416856657563,50.000101098794225,46.771506179841595,-63.00338553623199,26.887730734909066,-49.999898901205775,1
2023-10-05,173.63735961914062,174.17342391765436,171.42357417816774,172.5254984313363,48527900,173.63735961914062,172.5254984313363,174.17342391765436,171.42357417816774,48527900,171.7293472290039,172.4116388004698,47.39333697604911,-2.059460465943914,-2.280345936315293,173.4854766845703,178.58573727524103,168.38521609389957,60.34766256304839,49.972405130715664,-16.37258022644106,26.11873810081941,-39.65233743695161,1
2023-10-06,176.19859313964844,176.69495515352654,171.91993985589522,172.53543905358532,57224100,176.19859313964844,172.53543905358532,176.69495515352654,171.91993985589522,57224100,171.99738311767578,173.1001759530477,52.60435412991352,-1.6242714525672,-2.1491310395656744,173.45122756958008,178.4682736362825,168.43418150287766,81.7053256406458,64.0176964341628,49.5157274927796,24.42088537019563,-18.294674359354204,1
2023-10-09,177.68768310546875,177.74724412480685,174.52089096334598,175.52353680032698,42390800,177.68768310546875,175.52353680032698,177.74724412480685,174.52089096334598,42390800,172.28626708984376,173.9342681625788,55.37221060814265,-1.1460133798269112,-1.948507507617922,173.43286361694337,178.3846349126924,168.48109232119432,94.12257753414578,78.72518857927999,111.5768933963708,22.87873924484131,-5.8774224658542185,0
2023-10-10,177.09205627441406,178.4123811800482,176.65525523522464,176.8041729428218,43698000,177.09205627441406,176.8041729428218,178.4123811800482,176.65525523522464,43698000,172.92458953857422,174.50841145563973,54.013443620273016,-0.8057641711278904,-1.7199588403199157,173.53660354614257,178.6992451508485,168.37396194143665,89.00826313378694,88.2787221028595,129.43371472132807,21.677883101493972,-10.991736866213058,1
2023-10-11,178.49179077148438,178.54143000452555,176.30780084757703,176.90342620076967,47551100,178.49179077148438,176.90342620076967,178.54143000452555,176.30780084757703,47551100,173.85477294921876,175.23266224033875,56.70233755482711,-0.41834492612869667,-1.459636057481672,173.81406936645507,179.39843122827872,168.22970750463142,99.59114465525343,94.24066177439538,125.12796250706403,20.423477067676004,-0.4088553447465701,1
2023-10-12,179.39517211914062,181.01330204161414,177.73730960362397,178.75982932462722,56743100,179.39517211914062,178.75982932462722,181.01330204161414,177.73730960362397,56743100,174.84948272705077,175.98948221830273,58.39323350581079,-0.03797925714388839,-1.1753046974141155,174.06076049804688,180.15072097594847,167.97080002014528,88.92670066930927,92.50870281944988,147.95172209288452,20.10446374336482,-11.073299330690725,0
2023-10-13,177.54872131347656,180.60629838312414,176.84388049788197,180.10001451689263,51427100,177.54872131347656,180.10001451689263,180.60629838312414,176.84388049788197,51427100,175.60792541503906,176.27298023560704,53.771000281850654,0.11316562445381351,-0.9176106330405297,174.25136642456056,180.52467931574418,167.97805353337694,76.29093997633693,88.26959510029987,104.3811599550585,19.428357949201313,-23.709060023663067,0
2023-10-16,177.41964721679688,177.7770284883398,175.22572035442593,175.46397958471027,52517000,177.41964721679688,175.46397958471027,177.7770284883398,175.22572035442593,52517000,176.10131072998047,176.4814651412779,53.4524755272954,0.21999783309919962,-0.6900889398125839,174.28859329223633,180.627489525519,167.94969705895366,75.40765113251662,80.20843059272094,65.29791821732606,18.15162572434412,-24.592348867483388,0
2023-10-17,175.8610382080078,177.12180184096675,173.5281460602699,175.36467624281698,57549400,175.8610382080078,175.36467624281698,177.12180184096675,173.5281460602699,57549400,176.5728530883789,176.3686602443197,49.62936736987489,0.176857701472386,-0.51669961155559,174.19329071044922,180.37550747135245,168.011073949546,64.74166946186683,72.14675352357347,36.10423419780638,17.359879365732915,-35.25833053813317,0
2023-10-18,174.56060791015625,176.2879533547619,173.8359235344459,174.3025050887744,54764400,174.56060791015625,174.3025050887744,176.2879533547619,173.8359235344459,54764400,176.78926696777344,176.03992345628996,46.63247070899671,0.037304951207147496,-0.4058986990030425,174.21066360473634,180.3949584162358,168.02636879323688,45.83343227207332,61.9942509554856,21.47412102320313,16.624686318451083,-54.16656772792668,0
2023-10-19,174.18336486816406,176.5460377577175,173.9153251388443,174.75913147519677,59302900,174.18336486816406,174.75913147519677,176.5460377577175,173.9153251388443,59302900,176.84386749267577,175.70236734935796,45.769047447424654,-0.10254983883152136,-0.34522892696873825,174.28660736083984,180.43025862235757,168.1429560993221,40.277799523038524,50.28430041899289,19.209136147526337,15.829221748283107,-59.722200476961476,0
2023-10-20,171.6221466064453,174.14365914589465,171.38388737014972,174.03445888939677,64189300,171.6221466064453,174.03445888939677,174.14365914589465,171.38388737014972,64189300,176.38622283935547,174.96050903246476,40.311756860142964,-0.4152677283854018,-0.35923668725207103,174.19180297851562,180.437624791157,167.94598116587426,17.88204585692465,34.66442588401216,-42.79252111077179,16.000482957082664,-82.11795414307535,1
2023-10-23,171.74127197265625,172.7439178760632,168.69360166729962,169.66648220683237,55980100,171.74127197265625,169.66648220683237,172.7439178760632,168.69360166729962,55980100,175.7915817260742,174.37519320340866,40.66612142414132,-0.6460393479291895,-0.4165972193874947,174.03892440795897,180.36696703718752,167.71088177873042,24.738185286638576,27.632676888867252,-68.65896282147669,16.940119965519383,-75.26181471336143,1
2023-10-24,172.17808532714844,172.40640764866407,170.20255874285166,171.79092350033105,43816600,172.17808532714844,171.79092350033105,172.40640764866407,170.20255874285166,43816600,175.30018463134766,173.9757190440886,42.0252994559698,-0.784635541823917,-0.49020488387477923,174.11238708496094,180.3169964604117,167.90777770951019,28.28383446007874,23.634688534547323,-55.505156367651416,17.81264004478205,-71.71616553992126,0
2023-10-25,169.8551025390625,171.80083332633419,169.4083645680371,170.62942613878033,57157000,169.8551025390625,170.62942613878033,171.80083332633419,169.4083645680371,57157000,174.43651580810547,173.22651604317477,37.151330609262224,-1.069589756126362,-0.6060818583250959,174.1456443786621,180.25069011188546,168.04059864543873,9.427996107636744,20.816671951451355,-87.5818681843071,18.844247069696987,-90.57200389236324,0
2023-10-26,165.6757049560547,170.13304109397222,164.46458048468762,169.13038017633548,70625300,165.6757049560547,169.13038017633548,170.13304109397222,164.46458048468762,70625300,173.06456909179687,171.85364130006204,30.33477363048108,-1.6140546627727588,-0.8076764192146285,173.95702590942383,180.81733330847237,167.0967185103753,7.318537974071787,15.010122847262423,-166.56561840182633,20.899604199440578,-92.68146202592821,1
2023-10-27,166.9960479736328,167.73066925493364,165.6161620916175,165.69558183671225,58499100,166.9960479736328,165.69558183671225,167.73066925493364,165.6161620916175,58499100,172.0093017578125,170.97044251343854,34.428010045807014,-1.9169094382271226,-1.0295230230171273,173.8086135864258,181.12150457261356,166.49572260023803,15.297057722780055,10.681197268162862,-152.4253797740769,22.808150105631054,-84.70294227721993,1
2023-10-30,169.05096435546875,169.92456632823416,167.6412980843576,167.79021577395145,51131000,169.05096435546875,167.79021577395145,169.92456632823416,167.6412980843576,51131000,171.17243347167968,170.62144648471676,40.30655057512473,-1.9684187453656818,-1.2173021674868383,173.6368721008301,181.22221777320001,166.05152642846016,27.71443011476308,16.776675270538306,-98.17475370302412,23.478257243711663,-72.28556988523691,1
2023-10-31,169.52749633789062,169.6565401685357,166.67836791176023,168.11782995408234,44846000,169.52749633789062,168.11782995408234,169.6565401685357,166.67836791176023,44846000,170.53907928466796,170.4225464580211,41.613757272094645,-1.948328970362354,-1.3635075280619415,173.55596618652345,181.27913956088972,165.83279281215718,30.593999879609484,24.535162572384206,-97.22927197840814,24.328533509644803,-69.40600012039052,1
2023-11-01,172.7042236328125,172.96232646167283,168.88222955093784,169.75583166057058,56934900,172.7042236328125,169.75583166057058,172.96232646167283,168.88222955093784,56934900,170.3534408569336,170.8373968534377,49.5458383887342,-1.6569717958176966,-1.4222003816130926,173.57135391235352,181.28644731596458,165.85626050874245,51.04563962750811,36.45135654062689,-37.893992727624,23.68443748110101,-48.95436037249189,1
2023-11-02,176.2779998779297,176.48646342563364,174.18335172794758,174.24291274157727,77334800,176.2779998779297,174.24291274157727,176.48646342563364,174.18335172794758,77334800,170.56290435791016,171.82659740334532,56.67653429632256,-1.1247300720389717,-1.3627063196982685,173.70338592529296,181.5083363762957,165.89843547429024,88.73964720839578,56.793095571837796,42.46285624918528,22.097019350408697,-11.260352791604213,0
2023-11-03,175.3647003173828,175.53347673875106,172.08872301559984,172.97224682902157,79763700,175.3647003173828,172.97224682902157,175.53347673875106,172.08872301559984,79763700,170.9371597290039,172.4698888422612,54.55457676692596,-0.7677699391842623,-1.2437190435954673,173.66169128417968,181.42165771861585,165.90172484974352,86.11779414988062,75.3010269952615,17.02891891821293,21.03157642421882,-13.882205850119373,1
2023-11-06,177.92593383789062,178.1244756256995,174.92791800211177,175.09667927913767,63841300,177.92593383789062,175.09667927913767,178.1244756256995,174.92791800211177,63841300,171.55562591552734,173.46189702328473,59.17116367315144,-0.27503587973697563,-1.049982410823769,173.6736038208008,181.45894532338238,165.8882623182192,98.54653505199485,91.13465880342375,69.61444494591574,19.796499932711754,-1.4534649480051336,1
2023-11-07,180.49710083007812,181.1125849169399,177.66783112206795,177.87629469765844,70530000,180.49710083007812,177.87629469765844,181.1125849169399,177.66783112206795,70530000,172.3875274658203,174.74102498815625,63.211426365225925,0.3192509739616298,-0.7761357338666892,173.84385604858397,182.05789633818318,165.62981575898476,96.30295577246842,93.65576165811463,118.521039401533,19.422032225114464,-3.6970442275315736,1
