Date,close_^dji,high_^dji,low_^dji,open_^dji,volume_^dji,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-30,34890.23828125,35025.5703125,34811.73828125,34847.80078125,236070000,34890.23828125,34847.80078125,35025.5703125,34811.73828125,236070000,34495.019921875,34651.364944299625,53.078462716824205,-78.0702122765797,-59.18604074229908,34830.999609375,35623.65410627654,34038.345112473464,64.96383709895136,50.78955389120812,11.715139582859447,23.901799792514094,-35.036162901048634,0
2023-08-31,34721.91015625,35070.2109375,34719.76953125,34909.08984375,341900000,34721.91015625,34909.08984375,35070.2109375,34719.76953125,341900000,34519.728125,34664.19134647242,49.49201347381298,-68.15638407749793,-60.98010940933885,34806.3005859375,35580.00134682507,34032.599825049925,53.02980008672378,57.047203883642645,1.8031973710452243,22.428412548915734,-46.97019991327622,1
2023-09-01,34837.7109375,34979.1796875,34720.69921875,34876.23828125,286370000,34837.7109375,34876.23828125,34979.1796875,34720.69921875,286370000,34553.433203125,34695.74036302289,51.89987783634275,-50.37475967278442,-58.85903946202797,34794.905078125,35559.65427484731,34030.15588140269,67.93182332881491,61.97515350483002,7.477897568182333,21.060267251288685,-32.068176671185086,0
2023-09-05,34641.96875,34871.26171875,34635.62890625,34843.21875,283540000,34641.96875,34843.21875,34871.26171875,34635.62890625,283540000,34571.2609375,34685.96370610964,47.755555770473165,-51.48397762153036,-57.38402709392845,34753.3470703125,35453.78511448115,34052.90902614385,55.485637276229085,58.81575356392259,-14.110180912295762,20.145307008807134,-44.514362723770915,0
2023-09-06,34443.19140625,34611.6796875,34291.55859375,34611.6796875,308900000,34443.19140625,34611.6796875,34611.6796875,34291.55859375,308900000,34586.697265625,34641.82328795333,43.92009486092363,-67.62319314978959,-59.431860305100685,34709.7822265625,35372.56823029408,34046.99622283092,39.76712421292787,54.39486160599063,-68.37491190979547,20.495450904784953,-60.23287578707213,1
2023-09-07,34500.73046875,34560.859375,34351.1796875,34351.1796875,386980000,34500.73046875,34351.1796875,34560.859375,34351.1796875,386980000,34589.472265625,34616.17004809818,45.289847557547326,-74.90723231695301,-62.526934707471156,34678.65078125,35318.91630049998,34038.38526200002,45.294453158420076,46.84907154919234,-57.01834958943357,20.820584522478644,-54.705546841579924,1
2023-09-08,34576.58984375,34627.8515625,34473.5703125,34487.41015625,293990000,34576.58984375,34487.41015625,34627.8515625,34473.5703125,293990000,34637.1890625,34608.973647307605,47.123547887636384,-73.70899682322488,-64.7633471306219,34648.6728515625,35247.77862975603,34049.56707336897,52.58167163238197,45.881083001243304,-29.1915083617148,20.767912058409657,-47.41832836761803,1
2023-09-11,34663.71875,34784.51953125,34578.58984375,34650.01171875,291720000,34663.71875,34650.01171875,34784.51953125,34578.58984375,291720000,34668.87109375,34618.927302342585,49.22838783502811,-64.9797657033705,-64.80663084517163,34617.7888671875,35142.27851808,34093.299216294996,60.9514660742831,52.942530288361716,11.152390955091004,19.9393857179108,-39.0485339257169,0
2023-09-12,34645.98828125,34852.609375,34560.55078125,34620.01953125,318670000,34645.98828125,34620.01953125,34852.609375,34560.55078125,318670000,34677.471875,34623.84748032575,48.8026494495365,-58.81451072965865,-63.608206822069036,34584.7068359375,35003.86658617453,34165.54708570046,59.24823823425668,57.59379198030725,27.613047274517275,18.8518475425142,-40.75176176574332,0
2023-09-13,34575.53125,34767.109375,34509.94921875,34667.28125,295480000,34575.53125,34667.28125,34767.109375,34509.94921875,295480000,34649.7578125,34615.06271117561,47.0609365548818,-58.93443584165652,-62.673452625986535,34566.1638671875,34951.09676404077,34181.230970334225,52.479980787559946,57.55989503203324,11.335934452438776,18.057235018481215,-47.520019212440054,1
2023-09-14,34907.109375,34977.96875,34687.5,34687.5,305180000,34907.109375,34687.5,34977.96875,34687.5,305180000,34651.444921875,34668.162104598225,55.169643015190765,-31.90610012209072,-56.51998212520738,34573.232421875,34977.282240249166,34169.182603500834,84.33210503801212,65.35344135327625,111.29572271416203,17.171809779937,-15.667894961987887,0
2023-09-15,34618.23828125,34902.0390625,34572.26953125,34902.0390625,582160000,34618.23828125,34902.0390625,34902.0390625,34572.26953125,582160000,34641.077734375,34659.08504580764,48.237562794804276,-33.41029927204363,-51.89804555457463,34580.4029296875,34982.2972134811,34178.508645893904,41.95449870820478,59.58886151125895,41.86442439897948,16.055270853064936,-58.04550129179522,1
2023-09-18,34624.30078125,34725.05859375,34545.3515625,34612.2890625,252700000,34624.30078125,34612.2890625,34725.05859375,34545.3515625,252700000,34619.73671875,34652.760634069884,48.38414420234529,-33.72444049468322,-48.26332454259635,34586.5849609375,34987.18422154057,34185.98570033443,42.73308751599067,56.33989708740253,12.184927322165136,15.137038854259842,-57.26691248400933,0
2023-09-19,34517.73046875,34597.55859375,34311.69140625,34571.83984375,282830000,34517.73046875,34571.83984375,34597.55859375,34311.69140625,282830000,34607.312890625,34628.20969492081,45.922319323986606,-42.087573897093534,-47.02817441349579,34589.2869140625,34987.25448617749,34191.31934194751,29.046579878094665,37.911388700763375,-54.75385616131569,15.225650827085442,-70.95342012190534,0
2023-09-20,34440.87890625,34776.28125,34434.2890625,34575.5,291650000,34440.87890625,34575.5,34776.28125,34434.2890625,291650000,34607.081640625,34594.14955152612,44.17670398946676,-54.29086489445763,-48.48071250968816,34596.889453125,34977.016911520084,34216.76199472991,19.176762736097523,30.318810043394283,-29.218728220949103,14.469778765149155,-80.82323726390247,0
2023-09-21,34070.421875,34378.30078125,34058.71875,34332.23046875,331930000,34070.421875,34332.23046875,34378.30078125,34058.71875,331930000,34564.05078125,34498.926337612276,36.89599343089019,-92.78527640356333,-57.3416252884632,34576.7615234375,35018.62042093021,34134.902625944786,1.2714417878270907,16.49826146733976,-178.35839422425175,15.033331016051932,-98.72855821217291,0
2023-09-22,33963.83984375,34156.1484375,33947.23828125,34077.078125,268760000,33963.83984375,34077.078125,34156.1484375,33947.23828125,268760000,34502.77578125,34401.63788418277,35.10348375287052,-130.38960385197424,-71.95122100116541,34569.982421875,35043.92274460941,34096.04209914059,1.6106599157909098,7.352954813238508,-213.42981894065588,15.867524434818792,-98.3893400842091,1
2023-09-25,34006.87890625,34017.53125,33780.671875,33907.58984375,229450000,34006.87890625,33907.58984375,34017.53125,33780.671875,229450000,34437.091796875,34329.86352455863,36.44620930463668,-154.932446823208,-88.54746616557394,34552.9814453125,35079.22009625159,34026.74279437341,18.8931447140042,7.258415472540734,-217.20614921172844,17.0752677703682,-81.10685528599579,0
2023-09-26,33618.87890625,33879.9296875,33569.6015625,33862.6796875,280100000,33618.87890625,33862.6796875,33879.9296875,33569.6015625,280100000,34334.380859375,34200.593593957055,30.349786063519105,-203.34712497078,-111.50739792661516,34505.9263671875,35171.18579753297,33840.66693684203,3.498898880019526,8.000901169938212,-225.26495817880536,18.683911856747844,-96.50110111998048,0
2023-09-27,33550.26953125,33731.6484375,33306.30078125,33682.80859375,300330000,33550.26953125,33682.80859375,33731.6484375,33306.30078125,300330000,34231.8546875,34082.35285528305,29.412878604515583,-244.43461924627627,-138.0928421905474,34440.80625,35205.14720742063,33676.46529257937,14.594330606360133,12.328791400127955,-207.95934011725402,20.695182025316008,-85.40566939363987,1
2023-09-28,33666.33984375,33777.8984375,33473.5,33519.44140625,275610000,33666.33984375,33519.44140625,33777.8984375,33473.5,275610000,34107.777734375,34006.7141259134,33.17147187992144,-264.5809260804017,-163.39045896851826,34379.611328125,35185.09232608633,33574.13033016367,21.537713782314164,13.210314422897943,-148.31804675829903,22.330077017988106,-78.46228621768583,0
2023-09-29,33507.5,33893.6796875,33407.44921875,33882.609375,319830000,33507.5,33882.609375,33893.6796875,33407.44921875,319830000,33996.70390625,33915.94792120187,30.757800619595614,-290.02088704924245,-188.7165445846631,34318.8908203125,35192.237059774474,33445.54458085053,12.03583621336287,16.055960200679056,-129.51181489680414,23.26935508376339,-87.96416378663713,0
2023-10-02,33433.3515625,33511.91015625,33219.55859375,33455.5,275630000,33433.3515625,33455.5,33511.91015625,33219.55859375,275630000,33877.608984375,33828.20312871062,29.67239223024943,-312.56237413822237,-213.48571049537495,34248.6728515625,35168.462226401425,33328.883476723575,12.15831061883404,15.24395353817036,-140.68713650720792,24.55529852100026,-87.84168938116596,0
2023-10-03,33002.37890625,33398.5390625,32916.19921875,33318.83984375,293450000,33002.37890625,33318.83984375,33398.5390625,32916.19921875,293450000,33726.073828125,33678.053270081415,24.303961422978432,-361.04070413229056,-242.9967092227581,34166.693359375,35214.95064286424,33118.43607588576,4.17988946842916,9.45801210020869,-156.5561862075538,26.31579946564789,-95.82011053157085,1
2023-10-04,33129.55078125,33156.44921875,32873.23046875,33034.1796875,287030000,33129.55078125,33034.1796875,33156.44921875,32873.23046875,287030000,33594.941015625,33578.32554483933,28.419400450653157,-384.76311277000787,-271.3499899322081,34101.011328125,35233.01376935848,32969.008886891526,12.634031287605294,9.657410458289498,-139.31726329258336,28.02377546257793,-87.3659687123947,0
2023-10-05,33119.5703125,33174.37890625,32941.55859375,33099.23046875,277250000,33119.5703125,33099.23046875,33174.37890625,32941.55859375,277250000,33499.855859375,33494.91550259582,28.289409997507207,-399.7604433947781,-297.0320806247221,34031.9533203125,35224.867277117526,32839.03936350748,12.944470330328974,9.919463695454477,-118.87540316121938,29.51331490852698,-87.05552966967103,1
2023-10-06,33407.578125,33557.69140625,32846.94140625,33040.69921875,332990000,33407.578125,33040.69921875,33557.69140625,32846.94140625,332990000,33444.2296875,33479.035979396576,37.214163746996896,-383.97983199373266,-314.4216308985242,33973.502734375,35168.50102421743,32778.50444453256,29.058474097560087,18.21232523849812,-85.71969704529224,29.07333261809697,-70.9415259024399,1
2023-10-09,33604.6484375,33631.80859375,33253.69140625,33259.83984375,228760000,33604.6484375,33259.83984375,33631.80859375,33253.69140625,228760000,33404.006640625,33501.87460814265,42.48851610185458,-351.5195578818675,-321.8412162951929,33920.54921875,35081.900019446206,32759.19841805379,39.27286494935322,27.09193645908076,-52.91035698138489,28.361069420620364,-60.72713505064678,1
2023-10-10,33739.30078125,33898.21875,33604.3203125,33683.41015625,255640000,33739.30078125,33683.41015625,33898.21875,33604.3203125,255640000,33416.048828125,33545.04300325308,45.836559617932686,-311.34030079557124,-319.7410331952686,33875.21484375,34989.59031574775,32760.83937175225,58.272368300223455,42.20123578237892,-17.225187698431895,26.6981960880737,-41.727631699776545,1
2023-10-11,33804.87109375,33882.55078125,33612.25,33822.19921875,256560000,33804.87109375,33822.19921875,33882.55078125,33612.25,256560000,33441.508984375,33592.28447425252,47.44113641188408,-271.08210805508133,-310.00924816723114,33836.6818359375,34903.82501128284,32769.53866059217,73.16869407471722,56.9046424414313,-9.850395393828343,25.154099422137513,-26.831305925282777,0
2023-10-12,33631.140625,33863.80078125,33455.6015625,33845.6484375,289160000,33631.140625,33845.6484375,33863.80078125,33455.6015625,289160000,33437.9890625,33599.349228933876,43.743523472758355,-250.31037497572106,-298.0694735289291,33772.8833984375,34722.514910540165,32823.25188633484,66.99180100843925,66.14428779445997,-20.510249887982855,24.224132192462065,-33.00819899156075,1
2023-10-13,33670.2890625,33957.71875,33551.578125,33733.33984375,306340000,33670.2890625,33733.33984375,33957.71875,33551.578125,306340000,33454.26796875,33612.247380491346,44.78782129952711,-228.06073296225804,-284.0677254155949,33725.4859375,34592.661857103056,32858.31001789695,74.12355508353876,71.42801672223175,0.016431589132595095,22.993875660377938,-25.876444916461235,1
2023-10-16,33984.5390625,34088.98046875,33832.421875,33832.421875,270060000,33984.5390625,33832.421875,34088.98046875,33832.421875,270060000,33509.38671875,33679.93677722019,52.42262476697094,-182.96131847349898,-263.8464440271757,33693.4978515625,34467.93261615987,32919.06308696512,91.59113353167989,77.56882987455263,58.796573996810835,21.358765603840116,-8.408866468320113,1
2023-10-17,33997.6484375,34147.62890625,33854.69921875,33869.83984375,281010000,33997.6484375,33869.83984375,34147.62890625,33854.69921875,281010000,33608.913671875,33737.7025336347,52.7163661979038,-144.49622799400822,-239.97640082054224,33667.49375,34360.078752554036,32974.90874744597,88.46913891691894,84.72794251071252,76.4888837656791,20.0409603426422,-11.530861083081064,0
2023-10-18,33665.078125,33991.51171875,33598.640625,33960.25,285410000,33665.078125,33960.25,33991.51171875,33598.640625,285410000,33662.46640625,33724.498095701114,45.1078041250277,-139.24290593179467,-219.82970184279273,33628.7037109375,34223.70922713726,33033.69819473774,62.90032915285186,80.98686720048356,32.43116657766061,19.312640771620032,-37.09967084714814,0
2023-10-19,33414.171875,33852.390625,33368.578125,33669.51953125,304320000,33414.171875,33669.51953125,33852.390625,33368.578125,304320000,33691.9265625,33668.075146482726,40.373401905665204,-153.5555549607525,-206.5748724663847,33595.8912109375,34161.4941795619,33030.2882423131,43.61004997357167,64.99317268111416,-15.326343918275562,19.32588448282061,-56.38995002642833,0
2023-10-20,33127.28125,33425.76953125,33118.12109375,33365.26953125,325530000,33127.28125,33365.26953125,33425.76953125,33118.12109375,325530000,33663.896875,33569.748983485864,35.752663077567746,-185.90510984144203,-202.44091994139617,33554.06328125,34128.3021123379,32979.824450162094,21.553205035798374,42.6878613874073,-95.57451501802016,19.979519680645915,-78.44679496420163,0
2023-10-23,32936.41015625,33234.8515625,32892.19140625,32993.01953125,342500000,32936.41015625,32993.01953125,33234.8515625,32892.19140625,342500000,33597.073046875,33454.59646944298,33.04306491246987,-224.35781006315665,-206.8242979657483,33500.53984375,34095.16735757487,32905.91232992512,6.87857383114699,24.01394294683901,-133.00337431029877,21.085896770218678,-93.121426168853,1
2023-10-24,33141.37890625,33272.19140625,32988.4296875,33089.640625,359230000,33141.37890625,33089.640625,33272.19140625,32988.4296875,359230000,33537.280859375,33397.64782158971,38.438630084124775,-235.5770018600815,-212.57483874461494,33476.66484375,34088.46571557027,32864.86397192972,22.63706693575513,17.022948600900165,-89.83374445043376,21.947761691598647,-77.36293306424487,0
2023-10-25,33035.9296875,33267.91015625,32989.71875,33203.53125,355690000,33035.9296875,33203.53125,33267.91015625,32989.71875,355690000,33460.38671875,33331.88088811885,36.79584571032594,-250.09423223533668,-220.0787174427593,33450.9478515625,34090.807849998026,32811.08785312698,14.529876027101052,14.68183893133439,-87.11076606144708,22.748064832880043,-85.47012397289895,0
2023-10-26,32784.30078125,33105.03125,32743.990234375,33017.171875,379880000,32784.30078125,33017.171875,33105.03125,32743.990234375,379880000,33375.702734375,33232.32086868815,33.1545371820371,-278.69101513919304,-231.80117698204606,33406.8458984375,34100.564724570744,32713.127072304258,2.871860663482049,13.34626787544608,-121.57981136745653,24.0424930997715,-97.12813933651795,0
2023-10-27,32417.58984375,32787.55859375,32327.19921875,32782.3984375,376970000,32417.58984375,32782.3984375,32787.55859375,32327.19921875,376970000,33250.4328125,33084.187955063026,28.69745990629724,-327.17323020472395,-250.87558762658165,33352.350390625,34166.63905379035,32538.061727459644,4.965345578610819,7.455694089731307,-171.96060808001386,25.980058870600608,-95.03465442138918,1
2023-10-30,32928.9609375,33002.96875,32537.5390625,32537.5390625,298640000,32928.9609375,32537.5390625,33002.96875,32537.5390625,298640000,33144.875,33055.96486096065,40.67441034816919,-320.6362660941959,-264.8277233201045,33327.130859375,34160.834293317916,32493.427425432088,33.05602643606635,13.631077559386405,-96.9595216618951,26.82501720752395,-66.94397356393365,1
2023-10-31,33052.87109375,33070.28125,32787.12109375,33029.109375,306950000,33052.87109375,33029.109375,33070.28125,32787.12109375,306950000,33050.397265625,33055.40235783144,43.16560633218431,-301.9761676048147,-272.25741217704655,33329.65546875,34159.70777960436,32499.603157895646,39.86266978520696,25.961347266628042,-67.11201312880402,27.325339591653336,-60.13733021479304,1
2023-11-01,33274.578125,33337.1484375,33010.8515625,33081.87109375,307570000,33274.578125,33081.87109375,33337.1484375,33010.8515625,307570000,33011.347265625,33095.25249731663,47.42005424287517,-266.22907749085425,-271.0517452398081,33336.9068359375,34162.361156307394,32511.45251556761,52.04149947428277,41.65339856518536,-25.429490199807557,26.740604058972174,-47.95850052571723,1
2023-11-02,33839.078125,33852.9609375,33450.03125,33457.8203125,304350000,33839.078125,33457.8203125,33852.9609375,33450.03125,304350000,33053.837890625,33230.49352053179,56.37454875793607,-190.15680942446488,-254.87275807673947,33372.8822265625,34219.7506271553,32526.0138259697,83.05066197455099,58.31827707801358,62.48991722375772,25.046265838246708,-16.949338025449006,1
2023-11-03,34061.3203125,34163.62890625,33946.6015625,33988.828125,311000000,34061.3203125,33988.828125,34163.62890625,33946.6015625,311000000,33147.241796875,33381.55293725328,59.31240285819519,-110.66027892316924,-226.03026224602544,33405.5693359375,34304.15763878014,32506.981033094857,94.42894032663584,76.50703392515653,110.87221511954935,24.21866707259296,-5.571059673364162,1
2023-11-06,34095.859375,34167.26171875,33989.71875,34092.609375,265570000,34095.859375,34092.609375,34167.26171875,33989.71875,265570000,33263.18671875,33511.426835025406,59.76587806259154,-44.3603337563618,-189.69627654809273,33430.1298828125,34374.810583379855,32485.44918224515,96.11956964777012,91.19972398298565,103.40368928213755,23.458551061822423,-3.8804303522298835,1
2023-11-07,34152.6015625,34206.98046875,34026.71875,34075.6484375,281790000,34152.6015625,34075.6484375,34206.98046875,34026.71875,281790000,33364.308984375,33628.004058202605,60.543889508310095,12.616040904315014,-149.23381305761117,33450.794921875,34438.716572295,32462.873271455,97.1071683872791,95.88522612056168,103.21546238237008,22.84958611456985,-2.892831612720895,0
2023-11-08,34112.26953125,34252.75,33996.19921875,34185.921875,280330000,34112.26953125,34185.921875,34252.75,33996.19921875,280330000,33471.94296875,33716.05232602941,59.66079096367545,53.89450812103314,-108.60814882188232,33466.16484375,34484.73246253946,32447.597224960537,92.70440072949907,95.31037958818276,95.6356372201073,22.400170931440716,-7.295599270500932,0
2023-11-09,33891.94140625,34167.5390625,33859.76953125,34163.7109375,325400000,33891.94140625,34163.7109375,34167.5390625,33859.76953125,325400000,33582.70703125,33748.032158796785,54.94582985134065,68.0449723720667,-73.27752458309253,33479.2048828125,34512.45875196881,32445.951013656188,81.26205773104692,90.3578756159417,68.95285319428095,21.50189740791684,-18.73794226895308,1
2023-11-10,34283.1015625,34310.359375,33905.62109375,34020.8203125,302460000,34283.1015625,34020.8203125,34310.359375,33905.62109375,302460000,33769.258203125,33845.31750492464,60.85982811392378,109.55973634513794,-36.71007239744644,33509.8455078125,34598.792479938355,32420.89853568664,98.6255364997075,90.86399832008449,89.88641831518471,21.061627261731587,-1.3744635002925019,1
2023-11-13,34337.87109375,34405.83984375,34205.80859375,34259.25,245090000,34337.87109375,34259.25,34405.83984375,34205.80859375,245090000,33910.14921875,33934.872702892884,61.619499773649366,145.20608398676995,-0.3268411206031594,33527.512109375,34657.38624080738,32397.637977942624,96.73013462825013,92.20590961966819,104.89427364496527,20.907792635854754,-3.2698653717498667,1
2023-11-14,34827.69921875,34931.01171875,34581.19921875,34581.19921875,328050000,34827.69921875,34581.19921875,34931.01171875,34581.19921875,328050000,34087.63203125,34097.20479668509,67.66421660228659,210.55397220757004,41.84932154503148,33569.0146484375,34819.46152070275,32318.56777617225,96.03226038741269,97.12931050512344,150.39463879226201,21.92253129291444,-3.967739612587312,1
2023-11-15,34991.2109375,35051.1015625,34868.48046875,34906.71875,347790000,34991.2109375,34906.71875,35051.1015625,34868.48046875,347790000,34259.2953125,34259.75136774234,69.39690523486678,272.3966545348885,87.95878814300289,33635.3212890625,35031.28472576592,32239.357852359073,97.80129323881896,96.85456275149393,149.48974270581647,23.082183830046176,-2.198706761181038,0
2023-11-16,34945.46875,35022.4609375,34818.03125,34868.03125,435540000,34945.46875,34868.03125,35022.4609375,34818.03125,435540000,34369.934375,34384.42725542555,68.29441423441482,314.09571371402126,133.18617325720658,33711.8861328125,35214.8103080892,32208.961957535794,95.79748613770296,96.54367992131154,125.8336967632511,23.953940678979126,-4.202513862297039,1
2023-11-17,34947.28125,35028.21875,34882.8203125,34964.8203125,334820000,34947.28125,34964.8203125,35028.21875,34882.8203125,334820000,34458.53046875,34486.76434534818,68.31589363615866,343.33106533625687,175.21515167301663,33802.8861328125,35372.13586499144,32233.636400633557,95.41425759042339,96.33767898898178,114.34541765537409,24.775204863349092,-4.585742409576606,1
2023-11-20,35151.0390625,35227.48046875,34907.98046875,34932.48828125,331050000,35151.0390625,34932.48828125,35227.48046875,34907.98046875,331050000,34564.0484375,34607.54156664851,70.71756983210935,378.57783509343426,215.88768835710016,33913.617578125,35534.372356243126,32292.862800006875,96.5514567623626,95.92106683016299,117.16327156182764,25.937601987926477,-3.4485432376373892,0
2023-11-21,35088.2890625,35118.0390625,35038.44140625,35104.83984375,271120000,35088.2890625,35104.83984375,35118.0390625,35038.44140625,271120000,34657.6171875,34694.950202257874,68.98336064322456,396.8728503152379,252.0847207487277,34010.9630859375,35667.96084248413,32353.965329390878,92.16903612313115,94.71158349197238,107.24091746175102,27.01697074646262,-7.830963876868845,1
2023-11-22,35273.03125,35315.19921875,35155.80078125,35189.328125,237290000,35273.03125,35189.328125,35315.19921875,35155.80078125,237290000,34773.693359375,34800.0558473019,71.22098468840765,421.42105269339663,285.9519871376615,34122.8181640625,35803.30039120014,32442.33593692486,97.10271343836388,95.27440210795254,114.4508029062438,28.400318238550827,-2.8972865616361148,1
2023-11-24,35390.1484375,35399.44140625,35299.8984375,35299.8984375,117040000,35390.1484375,35299.8984375,35399.44140625,35299.8984375,117040000,34923.5140625,34907.34540915609,72.57189767619865,445.194137289458,317.80041716802083,34253.110546875,35902.05431281296,32604.16678093705,99.39643186961507,96.22272714370337,113.03647585878589,29.83796085649147,-0.6035681303849237,0
2023-11-27,35333.46875,35410.37109375,35280.5703125,35376.44140625,258340000,35333.46875,35376.44140625,35410.37109375,35280.5703125,258340000,35028.55078125,34984.82238021862,70.83883467362882,454.224879354304,345.0853096052775,34398.9044921875,35879.98503164453,32917.823952730476,95.04048328017856,97.17987619605249,100.55772534401494,31.069143308850766,-4.9595167198214405,1
2023-11-28,35416.98046875,35518.671875,35307.73046875,35332.12890625,256210000,35416.98046875,35332.12890625,35518.671875,35307.73046875,256210000,35136.46171875,35063.39657813341,71.90347553549451,462.7857986574818,368.62540741571837,34523.30546875,35904.191445395714,33142.41949210428,93.86995825082003,96.10229113353789,98.49217766958945,32.42308055743717,-6.130041749179969,1
2023-11-29,35430.421875,35579.12890625,35405.890625,35436.80078125,299330000,35430.421875,35436.80078125,35579.12890625,35405.890625,299330000,35196.733984375,35130.12845029097,72.08015789171415,465.2914083120195,387.9586075949786,34642.1830078125,35900.139759049925,33384.22625657507,91.35102100164487,93.42048751088116,97.49980134327153,33.796036002547794,-8.648978998355128,1
2023-11-30,35950.890625,35970.69921875,35592.21875,35596.5703125,435540000,35950.890625,35596.5703125,35970.69921875,35592.21875,435540000,35292.701953125,35279.3579366017,77.88046733042609,503.4709012514795,411.0610663262788,34775.9986328125,35992.26472391497,33559.73254171004,99.0407823553891,94.75392053595134,132.60658348125824,35.70791997138478,-0.9592176446109031,1
2023-12-01,36245.5,36264.8515625,35914.44921875,35914.44921875,321840000,36245.5,35914.44921875,36264.8515625,35914.44921875,321840000,35422.705078125,35455.020129946846,80.36683377618802,551.1476518308118,439.07838342718543,34896.3197265625,36191.5870302501,33601.0524228749,99.06016713620367,96.48399016441255,157.61328776226065,37.848964639675195,-0.9398328637963252,0
2023-12-04,36204.44140625,36238.1796875,36029.69140625,36089.37890625,329450000,36204.44140625,36089.37890625,36238.1796875,36029.69140625,329450000,35548.42109375,35591.278543820146,79.03348878462191,578.9450170074269,467.0517101432338,35003.47578125,36357.94223312474,33649.009329375265,96.41195782049348,98.17096910402876,146.44605654473006,39.83707754594486,-3.588042179506514,0
2023-12-05,36124.55859375,36164.6796875,36010.8515625,36135.6484375,309250000,36124.55859375,36135.6484375,36164.6796875,36010.8515625,309250000,35645.773046875,35688.2385528983,76.37845232818644,587.7534973650909,491.19206758760527,35104.9107421875,36476.05442188352,33733.76706249148,90.30335919824184,95.258494718313,126.49334487723043,41.57014402078097,-9.696640801758166,0
2023-12-06,36054.4296875,36292.578125,36024.25,36183.73046875,283240000,36054.4296875,36183.73046875,36292.578125,36024.25,283240000,35742.387109375,35754.81875918951,74.02730587974261,582.3623541568231,509.4261249014488,35200.0021484375,36557.501385622556,33842.50291125245,83.84938169564803,90.18823290479445,116.44954173618292,43.3467989734113,-16.150618304351973,1
2023-12-07,36117.37890625,36164.171875,36021.94921875,36124.171875,287280000,36117.37890625,36124.171875,36164.171875,36021.94921875,287280000,35826.821875,35820.73878592778,74.77783769326652,576.5235060830382,522.8456011377667,35300.2576171875,36617.17945114617,33983.335783228824,87.5723888744188,87.24170992276957,104.09617552116636,44.981535228244354,-12.427611125581189,1
2023-12-08,36247.87109375,36296.19921875,36061.640625,36084.8203125,295180000,36247.87109375,36084.8203125,36296.19921875,36061.640625,295180000,35912.594140625,35898.399205531816,76.30633011077924,575.7884747593198,533.4341758620774,35418.0541015625,36627.06296010215,34209.04524302285,96.518695270468,89.31348861351161,107.37573837733814,46.67411868046269,-3.481304729531999,1
2023-12-11,36404.9296875,36416.1796875,36231.19140625,36254.328125,342490000,36404.9296875,36254.328125,36416.1796875,36231.19140625,342490000,36019.740234375,35990.495656798754,78.03191028573644,581.1797941665573,542.9832995229734,35524.1455078125,36687.69271585606,34360.59829976894,99.1834443338692,94.424842826252,113.05513000305055,48.393831335831315,-0.816555666130802,1
2023-12-12,36577.94140625,36596.109375,36373.21875,36442.1015625,292770000,36577.94140625,36442.1015625,36596.109375,36373.21875,292770000,36135.836328125,36097.30397488079,79.77895827183909,592.5821354352884,552.9030667054365,35636.1490234375,36751.635785939594,34520.66226093541,98.73860582177755,98.14691514203825,119.7111780361399,50.19240508061217,-1.2613941782224405,1
2023-12-13,37090.23828125,37094.8515625,36523.58984375,36601.80078125,354790000,37090.23828125,36601.80078125,37094.8515625,36523.58984375,354790000,36301.81796875,36277.83748512974,83.8695782316179,635.6295081052522,569.4483549853996,35749.2759765625,36967.9952977441,34530.556655380904,99.74572402983276,99.22259139515984,149.90186506896805,52.28478088995423,-0.25427597016724945,1
2023-12-14,37248.3515625,37287.5,37051.51953125,37115.62890625,455820000,37248.3515625,37115.62890625,37287.5,37051.51953125,455820000,36431.5640625,36454.29459010615,84.88582983398173,674.7254663013227,590.5037772485842,35862.1330078125,37192.111559365905,34532.1544562591,98.0493368679614,98.84455557319058,164.81305172577325,54.35245282974878,-1.9506631320386005,1
2023-12-15,37305.16015625,37347.6015625,37092.01953125,37194.5,788160000,37305.16015625,37194.5,37347.6015625,37092.01953125,788160000,36537.530078125,36608.99742031412,85.24550482835572,702.1987633489407,612.8427744686555,35980.117578125,37380.67900490361,34579.55615134638,97.9194074380466,98.57148944528025,153.4429367313946,56.309712470582994,-2.080592561953402,1
2023-12-18,37306.01953125,37393.44921875,37284.8515625,37330.140625,292120000,37306.01953125,37330.140625,37393.44921875,37284.8515625,292120000,36647.687890625,36735.728713211545,85.25122271202967,715.789715299652,633.4321626348549,36098.0544921875,37527.805823401075,34668.30316097392,95.60115169560646,97.18996533387148,149.91090005846098,58.156276179648515,-4.398848304393542,1
2023-12-19,37557.921875,37562.828125,37311.8203125,37311.8203125,272740000,37557.921875,37311.8203125,37562.828125,37311.8203125,272740000,36791.02421875,36885.21837899126,86.85882737611631,738.3755231351097,654.4208347349058,36218.3986328125,37712.76569971496,34724.031565910045,99.7510287902695,97.75719597464085,149.64650970642347,59.974925464924,-0.24897120973049264,0
2023-12-20,37082.0,37641.30078125,37073.0390625,37520.12890625,303450000,37082.0,37520.12890625,37641.30078125,37073.0390625,303450000,36893.78125,36920.9968555383,71.09236247261657,709.6911429704633,665.4748963820173,36318.0841796875,37762.76962424588,34873.39873512913,67.61153110112787,87.65457052900128,109.00534682779801,60.217834067098245,-32.388468898872134,1
