Date,close_meta,high_meta,low_meta,open_meta,volume_meta,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-04,309.27239990234375,316.916366310776,308.74488730741234,313.48253785122665,17600200,309.27239990234375,313.48253785122665,316.916366310776,308.74488730741234,17600200,308.68316955566405,310.21028403154907,56.14651883951986,7.870702889345637,8.44452547933927,306.5975006103516,325.940355940707,287.25464527999617,59.1820682713054,64.4942809408174,41.06107072061952,32.46194962506066,-40.81793172869461,1
2023-08-07,315.0750427246094,315.5826600797192,309.00365120796704,311.760676823609,16236500,315.0750427246094,311.760676823609,315.5826600797192,309.00365120796704,16236500,311.1664672851563,311.09478561210545,59.53772763966138,7.753001422744774,8.306220668020371,307.71523132324216,326.2896191287452,289.14084351773914,74.56461706861003,66.47316712851286,49.719093423254044,31.887787585028725,-25.435382931389967,0
2023-08-08,311.1734313964844,316.3988038321548,308.65527037756453,312.92515464412173,15183500,311.1734313964844,312.92515464412173,316.3988038321548,308.65527037756453,15183500,312.9749420166016,311.10908484562884,56.380662936009045,7.261192231309678,8.097214980678233,308.42936553955076,326.3716582947852,290.4870727843163,64.22161845895823,65.98943459962454,34.750492743956656,31.44343836773543,-35.778381541041774,0
2023-08-09,303.7782897949219,312.1588059993001,301.4293748376465,311.41232415491487,19955800,303.7782897949219,311.41232415491487,312.1588059993001,301.4293748376465,19955800,313.6358276367188,309.77621301822757,50.874162537091344,6.203197184547207,7.7184114214520285,308.2238342285156,326.2799960801979,290.1676723768333,44.61742601883196,61.13455384880007,-29.130406526293992,29.81383362197713,-55.382573981168036,1
2023-08-10,304.30584716796875,310.8748944394901,302.4446236888305,306.4955397166187,14358900,304.30584716796875,306.4955397166187,310.8748944394901,302.4446236888305,14358900,313.04163513183596,308.7816010454532,51.24002416696879,5.345676329411731,7.24386440304397,307.8421356201172,325.89069847041475,289.7935727698196,46.01595721967241,51.6183338991542,-25.078061651970696,28.30062921520156,-53.98404278032759,0
2023-08-11,300.22509765625,303.2906367907581,298.9510726529524,301.1507279716822,13967800,300.22509765625,301.1507279716822,303.2906367907581,298.9510726529524,13967800,310.6688232421875,307.22587315650713,48.246857806900515,4.287380241639596,6.652567570763096,307.48233489990236,325.83447908060043,289.1301907192043,28.480079814800867,39.70448768443507,-67.90774708525979,26.347313382686824,-71.51992018519913,1
2023-08-14,304.75372314453125,304.7736183935267,296.850965750425,299.56817077238907,15641900,304.75372314453125,299.56817077238907,304.7736183935267,296.850965750425,15641900,309.43364868164065,306.77639133614787,51.62409661039529,3.7706297247391944,6.076180001558316,307.26187591552736,325.6338924102231,288.8898594208316,41.66191029385607,38.719315776109774,-50.749521221602436,24.712597577445383,-58.33808970614393,0
2023-08-15,300.5335693359375,305.7887997220303,298.62256266171255,304.70391654022484,11623600,300.5335693359375,304.70391654022484,305.7887997220303,298.62256266171255,11623600,307.3673858642578,305.64133279065504,48.451061345743625,2.9861476230663015,5.458173525859913,306.7592437744141,325.289333180544,288.2291543682841,13.237787806310196,27.793259304989046,-50.04184879184162,23.030128711106578,-86.76221219368979,0
2023-08-16,292.9095153808594,299.6676421119351,292.8995525703216,298.7917956428592,18547700,292.9095153808594,298.7917956428592,299.6676421119351,292.8995525703216,18547700,305.37477722167966,303.3264568979649,43.27603822398768,1.7293080812016228,4.712400436928256,305.67833709716797,324.7828954018082,286.5737787925277,0.03135889299004184,18.3103523310521,-96.96604636470153,22.308435000097006,-99.96864110700996,0
2023-08-17,283.752685546875,294.6612654651381,283.61335805879924,291.6753379770627,23950100,283.752685546875,291.6753379770627,294.6612654651381,283.61335805879924,23950100,302.5779602050781,299.7675893795849,38.023120258307415,-0.005561838140692998,3.7688079819144664,304.81092834472656,326.11657870318385,283.5052779862693,0.343857257042377,4.537667985447539,-140.71279115021036,22.709429941290644,-99.65614274295763,0
2023-08-18,281.9212951660156,284.3498517361462,273.0929085409362,277.72108965942147,34061200,281.9212951660156,277.72108965942147,284.3498517361462,273.0929085409362,34061200,299.8428497314453,296.52280861348135,37.05436740477064,-1.5108208442109117,2.712882216689391,304.2630096435547,327.26400853468084,281.2620107524286,17.82554404139263,6.066920063808349,-175.49802268763733,23.97573094503093,-82.17445595860737,1
2023-08-21,288.5400695800781,289.137261047832,280.52784437550855,282.1203448313788,20181500,288.5400695800781,282.1203448313788,289.137261047832,280.52784437550855,20181500,297.18935241699216,295.07140151649895,42.73308609561481,-2.144944091215791,1.7413169551083547,304.1779098510742,327.39733653669947,280.95848316544897,35.24861301513493,17.80600477118998,-125.73714547538827,24.364935151433794,-64.75138698486508,0
2023-08-22,286.25091552734375,291.5260418341039,285.40489668112855,291.1776775592595,12999900,286.25091552734375,291.1776775592595,291.5260418341039,285.40489668112855,12999900,294.6971008300781,293.46767679119796,41.34384463144168,-2.7999310713810814,0.8330673498104676,303.83602142333984,327.8850435299932,279.7869993166865,30.025031469477394,27.699729508668316,-108.84504402994902,24.35253177701691,-69.97496853052262,1
2023-08-23,292.8597412109375,296.0049216263318,286.320583478428,287.14667667048064,18287000,292.8597412109375,287.14667667048064,296.0049216263318,286.320583478428,18287000,293.60524597167966,293.3571430493324,46.72832492942102,-2.753989692803657,0.11565594128764267,303.6205368041992,327.9798634903838,279.2612101180146,45.10559795125346,36.793080811955264,-79.0124243582348,23.67141567319374,-54.89440204874655,0
2023-08-24,285.4049072265625,298.0552783933872,285.29543779653994,297.0997900858898,18360900,285.4049072265625,297.0997900858898,298.0552783933872,285.29543779653994,18360900,291.71515197753905,291.91128199064696,42.040256730762536,-3.281298848594247,-0.5637350166887354,302.3783935546875,327.7709692321207,276.98581787725425,28.430306319340495,34.52031191335712,-83.28786372992492,22.744707808721234,-71.5696936806595,0
2023-08-25,284.1607666015625,287.0372246680765,274.73518759423246,284.78781623540743,23701400,284.1607666015625,284.78781623540743,287.0372246680765,274.73518759423246,23701400,290.1087188720703,290.50209737444976,41.2956378153791,-3.7562867686741015,-1.2022453670858086,300.3887710571289,324.92915201758353,275.8483900966743,25.55739348233864,33.031099250977526,-117.34596851090286,22.942894231353193,-74.44260651766136,1
2023-08-28,288.8984375,290.08285779345016,284.4593369151262,286.6490291486704,14239300,288.8984375,286.6490291486704,290.08285779345016,284.4593369151262,14239300,288.5231903076172,290.21052285182253,45.27091139246641,-3.707687753833625,-1.703333844435372,298.9784194946289,322.74372799809055,275.21311099116724,40.458635248068184,31.482111683249105,-71.8765982413691,22.687404598376133,-59.54136475193181,1
2023-08-29,296.5921936035156,297.7467559781193,286.8282122937407,287.2263299187421,20844500,296.5921936035156,287.2263299187421,297.7467559781193,286.8282122937407,20844500,288.129052734375,291.3708266248576,51.06606554782714,-3.0136118250732125,-1.9653894405629402,297.7482192993164,319.2226040634307,276.2738345352021,62.19706165175096,42.73769679405259,-28.518901495723064,21.45031577178801,-37.80293834824905,0
2023-08-30,293.7157287597656,296.89076729736024,292.0535491568498,295.77602593765755,17717000,293.7157287597656,295.77602593765755,296.89076729736024,292.0535491568498,17717000,288.2096740722656,291.79717246756815,48.97795833538254,-2.6649385712715343,-2.105299266704659,296.79222564697267,317.1691704461762,276.4152808477691,63.07465395148564,55.24345028376826,-20.146892440022587,20.301590432813324,-36.92534604851437,1
2023-08-31,294.50201416015625,299.68756588991215,294.2730821401518,294.41240961471203,17229900,294.50201416015625,294.41240961471203,299.68756588991215,294.2730821401518,17229900,289.28460693359375,292.2889618662205,49.58481701482384,-2.298668228560757,-2.1439730590758783,295.93128356933596,315.13365865439954,276.7289084842724,65.4794986337596,63.58373807899873,-0.5609497885288511,18.879034477619,-34.5205013662404,1
2023-09-01,294.9897155761719,300.32455776626847,293.0886715524434,297.96568006190887,12819800,294.9897155761719,297.96568006190887,300.32455776626847,293.0886715524434,12819800,290.59144897460936,292.7800079953026,49.98220321404327,-1.9466036792497903,-2.104499183110661,295.21714935302737,313.4180144766098,277.0162842294449,66.97112769905827,65.17509342810116,6.108520827865082,17.708292486199884,-33.028872300941735,1
2023-09-05,298.7420349121094,299.97623891112556,294.1238162567697,295.62671241672155,14956000,298.7420349121094,295.62671241672155,299.97623891112556,294.1238162567697,14956000,291.6116455078125,293.8640128892674,53.04861382793898,-1.3492557955353846,-1.9534505055956057,294.40049896240237,310.28198496385414,278.5190129609506,94.18866319456352,75.54642984246046,29.434494056643544,16.621174922739275,-5.81133680543649,0
2023-09-06,297.7666931152344,301.8772949609758,294.27314779383875,300.2947568376709,15418100,297.7666931152344,300.2947568376709,301.8772949609758,294.27314779383875,15418100,292.7632232666016,294.5735911121705,52.15359589502771,-0.9436771035379365,-1.751495825184072,293.7301620483398,307.74530355415936,279.7150205425203,85.71933483049811,82.29304190803997,44.6058590473768,15.53298088697266,-14.280665169501894,0
2023-09-07,297.26898193359375,305.60964666787106,290.84922609591115,296.60211147258366,33748700,297.26898193359375,296.60211147258366,305.60964666787106,290.84922609591115,33748700,293.2041473388672,295.06366217061105,51.67448166337974,-0.6548653211233386,-1.5321697243719254,293.4046966552734,306.7580541182315,280.05133919231537,74.3496266393079,84.75254155478984,51.18583379105466,15.043935084263923,-25.650373360692107,0
2023-09-08,296.4926452636719,303.8181057312273,295.3878363572217,297.81639301480607,17548000,296.4926452636719,297.81639301480607,303.8181057312273,295.3878363572217,17548000,294.31292114257815,295.3234772784403,50.88917797827555,-0.483055421719655,-1.3223468638414715,293.01403656005857,305.4976964046354,280.53037671548174,70.47073316344022,76.84656487774875,66.69339367521444,14.589821124605809,-29.52926683655978,1
2023-09-11,306.1172790527344,307.5903475262006,299.8667388198271,299.9961338689429,19489300,306.1172790527344,299.9961338689429,307.5903475262006,299.8667388198271,19489300,296.5085723876953,297.2859866919483,59.17295262976942,0.42483543331348983,-0.9729104044104793,293.3086456298828,306.70393201863834,279.91335924112724,95.51647754411647,80.11227911562152,134.77771973666063,14.688901890961068,-4.483522455883534,0
2023-09-12,300.24493408203125,307.2120974880503,298.8216494189486,304.89301037322764,13480400,300.24493408203125,304.89301037322764,307.2120974880503,298.8216494189486,13480400,297.6432220458984,297.82397712650885,53.26906385692478,0.6628553313794896,-0.6457572572524855,293.0832061767578,305.83682783037835,280.32958452313727,77.64304462562589,81.21008511106086,105.38947288475542,14.588159043469286,-22.356955374374117,1
2023-09-13,303.6289978027344,305.73904827782064,299.9065514127019,300.9416510282082,13210900,303.6289978027344,300.9416510282082,305.73904827782064,299.9065514127019,13210900,298.34690246582034,298.8794354312771,55.993894515684914,1.1117380516710682,-0.29425819546777465,293.2379776000977,306.4175151668236,280.05844003337177,87.9429905936576,87.03417092113331,115.39583516181132,14.494612113655489,-12.057009406342404,1
2023-09-14,310.25775146484375,311.4023508460972,303.59913120744346,305.3011012504276,19343100,310.25775146484375,305.3011012504276,311.4023508460972,303.59913120744346,19343100,300.0011047363281,300.94822016465287,60.81387605798155,1.9795468790572386,0.16050281943722802,294.1053894042969,309.2250309515032,278.9857478570906,96.87840760030643,87.48814760652998,155.3601920649183,15.197982265504233,-3.121592399693568,0
2023-09-15,298.9012756347656,310.5364415310595,297.3485958570642,310.14825639942245,28106400,298.9012756347656,310.14825639942245,310.5364415310595,297.3485958570642,28106400,300.44103088378904,300.5760484319461,50.59043225477052,1.7309654453614485,0.4745953446220722,294.8628189086914,309.336006954686,280.3896308626968,53.60179361017374,79.47439726804593,80.5566073688328,14.681705837167033,-46.39820638982626,1
2023-09-18,301.1307373046875,302.1758300192665,296.4030193740689,296.79120447862084,14234200,301.1307373046875,296.79120447862084,302.1758300192665,296.4030193740689,14234200,301.0551330566406,300.6769009542627,52.28625006496585,1.6943306040794255,0.7185423965135429,295.823291015625,309.2450605855907,282.4015214456593,58.2015315835976,69.56057759802592,49.598734836376096,14.040349778442819,-41.7984684164024,1
2023-09-19,303.6389465332031,304.7337925896252,298.40361108349,301.0610996761498,15924400,303.6389465332031,301.0610996761498,304.7337925896252,298.40361108349,15924400,301.54482421875,301.2154546958882,54.191123868276755,1.8464045488930765,0.9441148269894497,296.57823486328124,309.97494971711194,283.18152000945054,62.22762033873319,58.010315177501504,72.7430310907427,13.83312279354078,-37.77237966126681,0
2023-09-20,298.2642517089844,306.6148781531097,298.0253569021365,303.61898844058305,19379500,298.2642517089844,303.61898844058305,306.6148781531097,298.0253569021365,19379500,301.594580078125,300.67887233463296,49.619699674575436,1.515758570403193,1.0584435756721984,297.1789016723633,309.7194994268657,284.63830391786087,36.07736392008279,52.16883861413786,50.911282556429526,13.917843398209893,-63.92263607991721,0
2023-09-21,294.3427734375,298.8515224816691,291.8942911622861,294.31291537923755,21300500,294.3427734375,294.31291537923755,298.8515224816691,291.8942911622861,21300500,301.3019592285156,299.52685435333603,46.53519395967684,0.9266073739134413,1.032076335320447,297.25305328369143,309.7078633363975,284.79824323098535,16.997645779176366,38.43421001266412,-36.39771900473343,12.942732791381891,-83.00235422082363,1
2023-09-22,297.6770324707031,303.94749802972694,296.87083452909513,297.89600168783267,25369600,297.6770324707031,297.89600168783267,303.94749802972694,296.87083452909513,25369600,301.42039794921874,299.1905231019482,49.41452429728859,0.7204428280426214,0.9697496338648819,297.8666595458984,309.0727508154224,286.6605682763744,33.220283814655346,28.7650978379715,23.95341987286674,12.760607368042255,-66.77971618534465,1
2023-09-25,299.4188232421875,299.5382858487245,292.3222948724247,294.2531969567264,18987000,299.4188232421875,294.2531969567264,299.5382858487245,292.3222948724247,18987000,300.75055236816405,299.23203221835536,50.902062334914945,0.6896539966321029,0.9137305064183262,298.6295623779297,307.9118002958088,289.3473244600506,41.69486270548122,30.637597433104315,-32.580214513046954,11.860420088973243,-58.30513729451878,0
2023-09-26,297.5575866699219,298.89129715910343,294.62144318141753,296.26369704779074,19417200,297.5575866699219,296.26369704779074,298.89129715910343,294.62144318141753,19417200,300.4818176269531,298.92758757318563,49.23591081549005,0.5091976756980898,0.832823940274279,299.0625198364258,307.229587867634,290.8954518052176,32.63912741029805,35.851424643478204,-48.85584827031562,11.024531901266302,-67.36087258970194,0
2023-09-27,296.3432922363281,299.8865898499154,285.444676900089,299.0406014986061,36429800,296.3432922363281,299.0406014986061,299.8865898499154,285.444676900089,36429800,299.7532470703125,298.457715693757,48.12904875093657,0.2651449033326685,0.7192881328859569,299.0500747680664,307.2329054589889,290.8672440771439,41.986101523997014,38.77336387992543,-118.91269283935816,11.50111083611649,-58.013898476002986,1
2023-09-28,302.53411865234375,304.8929961498602,295.3081958829428,297.5376783490477,22167100,302.53411865234375,297.5376783490477,304.8929961498602,295.3081958829428,22167100,298.9808837890625,299.1988798680455,53.828053475567366,0.5647689706677284,0.6883843004423112,299.4909942626953,307.42306467360237,291.5589238517883,65.83579787542091,46.820342269905325,31.659227879688547,11.14663683280373,-34.16420212457909,0
2023-09-29,298.8017272949219,309.18282397593697,297.95570851083454,305.9381066890614,25356600,298.8017272949219,305.9381066890614,309.18282397593697,297.95570851083454,25356600,298.97092895507814,299.1266703092957,50.243940207873614,0.4953404368405927,0.6497755277219676,299.7059799194336,307.31189202588354,292.1000678129837,51.45703895740218,53.09297945227337,50.833085809864954,10.495599679141879,-48.54296104259782,1
2023-10-02,305.3807373046875,305.7390339915228,300.2150807818553,301.31985927401985,16265600,305.3807373046875,301.31985927401985,305.7390339915228,300.2150807818553,16265600,299.39592895507815,300.2637733993669,55.827179444324905,0.960121267961938,0.7118446757699617,300.22553100585935,307.8911757961305,292.5598862155882,76.80218360884487,64.69834014722265,84.5793043256697,9.891065179313017,-23.197816391155133,0
2023-10-03,299.5283203125,305.33095894900083,298.23443064380933,302.83275378488975,17362300,299.5283203125,302.83275378488975,305.33095894900083,298.23443064380933,17362300,298.9848663330078,300.1300546563002,50.408387683178894,0.8464647656978173,0.7387686937555329,300.2648452758789,307.9076848019618,292.62200574979596,54.25618428563704,60.83846895062803,15.442193847301217,9.340386979561503,-45.74381571436296,1
2023-10-04,304.14654541015625,305.46036072928314,297.09977025429816,297.32870228509904,16880500,304.14654541015625,297.32870228509904,305.46036072928314,297.09977025429816,16880500,299.573095703125,300.86032570245584,54.18730294307355,1.1161767473187751,0.8142503044681814,300.583837890625,308.3150303737642,292.85264540748574,74.53389104002567,68.53075297816919,41.21929488895572,9.002636822266913,-25.466108959974328,0
2023-10-05,303.3602600097656,304.77358187976694,298.0950665235925,303.20100691360363,19130000,303.3602600097656,303.20100691360363,304.77358187976694,298.0950665235925,19130000,300.47484436035154,301.3148592128758,53.440647162342025,1.2520459688160486,0.901809437337755,300.8884017944336,308.55288810982967,293.22391547903754,75.47169984427542,68.08725838997937,33.429980361524855,8.689011676207652,-24.528300155724576,1
2023-10-06,313.9503479003906,314.82622478441607,299.4984704372424,300.02598305497264,21784000,313.9503479003906,300.02598305497264,314.82622478441607,299.4984704372424,21784000,302.1021759033203,303.6122207924239,61.19602778647474,2.1890212194542187,1.1592517937610478,301.7612869262695,311.03247826205865,292.4900955904804,97.01895595332925,82.34151561254345,198.6054435682299,9.258571530368112,-2.9810440466707404,1
2023-10-09,316.8666076660156,318.8273679142384,310.3573076688873,311.034110603699,22503700,316.8666076660156,311.034110603699,318.8273679142384,310.3573076688873,22503700,303.8469543457031,306.0221093148951,63.022628182409115,3.1308086339418537,1.553563161797209,302.2987533569336,313.5521402949805,291.0453664188867,94.12641644919614,88.87235741560028,280.8121304022394,10.264740826943562,-5.873583550803857,1
2023-10-10,320.3302917480469,323.1370708282648,316.6675613824087,317.6230496572654,19038000,320.3302917480469,317.6230496572654,323.1370708282648,316.6675613824087,19038000,306.1242248535156,308.62359703001357,65.12257605303185,4.109302818401147,2.064711093117997,303.3030212402344,316.9700670907075,289.63597538976126,92.55346029343117,94.56627756531886,265.74306265717144,11.664960570692744,-7.446539706568828,1
2023-10-11,326.2822570800781,327.297461491469,321.43510631653925,321.4948224363608,22036300,326.2822570800781,321.4948224363608,327.297461491469,321.43510631653925,22036300,309.1181213378906,311.83426249366164,68.43941456084991,5.303900307716162,2.71254893603763,304.43568420410156,321.3839656666229,287.48740274158024,97.57434440431483,94.75140704898071,239.5930761651468,13.372305517231501,-2.4256555956851686,0
2023-10-12,322.639404296875,328.9894812698115,321.176298692219,326.4613876290649,20530500,322.639404296875,326.4613876290649,328.9894812698115,321.176298692219,20530500,311.12864990234374,313.79883373060954,64.40250869483256,5.888797260425747,3.3477986009152536,305.0547668457031,323.6345134228177,286.47502026858854,85.41714203370763,91.8483155771512,184.80460933493057,15.115893324701485,-14.582857966292371,0
2023-10-13,313.21380615234375,323.52519329038796,310.9046818754924,322.0123344750827,21341000,313.21380615234375,322.0123344750827,323.52519329038796,310.9046818754924,21341000,312.5698577880859,313.6924650800157,55.31154166550059,5.528041490928786,3.78384717891796,305.77039337158203,324.4492421379402,287.0915446052239,63.77139512782638,82.25429385528294,90.10202355997001,14.929143391102636,-36.22860487217362,1
2023-10-16,319.64349365234375,320.31036407708376,314.03989887039273,317.14528860458284,16536100,319.64349365234375,317.14528860458284,320.31036407708376,314.03989887039273,16536100,313.9961334228516,314.7744702749844,59.51027027733472,5.695310002110091,4.1661397435563865,306.69603118896487,326.1808835198604,287.21117885806933,78.53707749352942,75.90853821835448,92.98367624512485,14.755732738475134,-21.462922506470584,1
2023-10-17,322.4801330566406,322.87825060281386,315.81155025415745,316.6874270803916,16387800,322.4801330566406,316.6874270803916,322.87825060281386,315.81155025415745,16387800,316.29131469726565,316.17549987164915,61.240483902174326,5.98774163711505,4.53046012226812,307.6380905151367,328.2310016327041,287.0451793975693,80.67369419425818,74.327388938538,96.87518580884756,14.910406149463707,-19.326305805741836,0
2023-10-18,315.4831237792969,324.4110475402622,314.07973431610037,319.88240332612423,16851000,315.4831237792969,319.88240332612423,324.4110475402622,314.07973431610037,16851000,317.4249725341797,316.0496133094033,54.997518269706674,5.590452387292373,4.742458575272971,308.49903411865233,328.8911461066908,288.10692213061384,57.64666075542606,72.28581081440454,70.57924814809742,14.758484629777703,-42.35333924457394,0
2023-10-19,311.3426513671875,320.3800754178104,310.2876261029342,318.3794943155827,18709200,311.3426513671875,318.3794943155827,320.3800754178104,310.2876261029342,18709200,318.22321166992185,315.1938020471822,51.642595547048174,4.885182926353707,4.771003445489118,309.3490280151367,328.70065743886084,289.99739859141255,44.662935659594474,60.9944302030929,36.9360745169443,13.996926220788785,-55.337064340405526,0
2023-10-20,307.2021484375,313.8209478947954,305.03238188372967,312.66641606529106,22287400,307.2021484375,312.66641606529106,313.8209478947954,305.03238188372967,22287400,317.5483917236328,313.74077411814903,48.45911093632487,3.9466532525794378,4.606133406907182,309.8252838134766,328.46000960694226,291.1905580200109,31.679114866507717,44.662903760509415,-5.96399315549413,13.471121708565544,-68.32088513349228,1
2023-10-23,312.5370178222656,315.8712789822451,305.81868144861016,308.048164095756,17796800,312.5370178222656,308.048164095756,315.8712789822451,305.81868144861016,17796800,317.1154327392578,313.5219093370793,52.52034160176725,3.5919355017964563,4.403293825885037,310.48119354248047,328.51848688293967,292.44390020202127,48.40823913536791,41.5834298871567,10.249793222466087,12.6666246740419,-51.59176086463209,0
2023-10-24,311.0838623046875,316.85667359232696,309.1728857486877,315.294030938864,19525500,311.0838623046875,315.294030938864,316.85667359232696,309.1728857486877,19525500,316.1907897949219,313.07862805846264,51.33380218115527,3.1571677583073097,4.154068612369492,311.1575073242187,328.19226792518987,294.1227467232476,42.04253709866645,40.70996370018069,12.854077061652958,11.766006086090709,-57.95746290133355,0
2023-10-25,298.12493896484375,309.42170353150215,297.43817324331945,308.5458266475626,42192500,298.12493896484375,308.5458266475626,309.42170353150215,297.43817324331945,42192500,313.37505798339845,310.35977549598647,42.181711143022696,1.7467983736681276,3.672614564629219,311.24658966064453,327.9866225147355,294.5065568065536,2.176663233573876,30.87581315586941,-91.84891208569319,12.446506612691953,-97.82333676642612,0
2023-10-26,286.99737548828125,293.6161747076541,278.0893471906022,293.6161747076541,66684100,286.99737548828125,293.6161747076541,293.6161747076541,278.0893471906022,66684100,309.81085510253905,306.1120664036764,36.211623130506105,-0.26576730044644137,2.8849381916140873,310.4697525024414,329.969451050263,290.9700539546198,17.500991812352844,20.573397381531056,-207.6138746953352,14.618442452277886,-82.49900818764715,1
2023-10-27,295.3381042480469,297.90598857058495,291.5957320072256,293.09865859053053,29596300,295.3381042480469,293.09865859053053,297.90598857058495,291.5957320072256,29596300,308.0232849121094,304.1531641935619,42.752036308834874,-1.1741778016039461,2.073114992970481,310.2965713500977,330.2636209553871,290.32952174480823,33.88744915799761,17.855034734641443,-124.20998010128082,16.008822193004537,-66.11255084200239,1
2023-10-30,301.240234375,307.9486075109332,297.64715298545684,297.68697385145646,28435100,301.240234375,297.68697385145646,307.9486075109332,297.64715298545684,28435100,306.182958984375,303.623540590187,46.90099829024483,-1.4016892917953783,1.378154136017309,310.0895462036133,330.3400275634201,289.83906484380645,45.48295913792891,32.29046670275979,-63.411655678135595,16.01624151122119,-54.51704086207109,0
2023-10-31,299.8567810058594,302.25547973684934,295.4674639461898,301.8872202059516,19434200,299.8567810058594,301.8872202059516,302.25547973684934,295.4674639461898,19434200,303.9206237792969,302.93867521121837,46.05838454074962,-1.6743263202039884,0.7676580447730497,310.10596923828126,330.3226681452112,289.8892703313513,42.764983254038825,40.711797183321785,-86.42975664973092,16.205143456053985,-57.23501674596117,1
2023-11-01,310.3871765136719,311.27298589674984,300.43408462850954,300.43408462850954,20434600,310.3871765136719,300.43408462850954,311.27298589674984,300.43408462850954,20434600,303.41102905273436,304.2929481753008,52.982590717793855,-1.0288186373344388,0.408362708351552,310.41800079345705,330.4489350942195,290.3870664926946,69.72505128108223,52.657664557683326,-24.367997258511725,15.37021768782125,-30.274948718917774,0
2023-11-02,309.4117431640625,317.3244628661548,306.8836494789848,315.8115735548844,21631800,309.4117431640625,315.8115735548844,317.3244628661548,306.8836494789848,21631800,303.2179382324219,305.2236381732574,52.312720075351315,-0.5891669178204779,0.20885678311714603,310.7205749511719,330.4971341657365,290.9440157366073,67.61927074572557,60.036435093615545,3.670721500353631,14.54188346054976,-32.38072925427443,1
2023-11-03,313.124267578125,314.0697930547671,309.5610437782957,311.0838655769867,16754100,313.124267578125,311.0838655769867,314.0697930547671,309.5610437782957,16754100,303.8101501464844,306.6601162468697,54.66221471104991,0.05815950420617355,0.17871732733495155,310.6792709350586,330.4321120286447,290.92642984147244,75.63392561814705,70.99274921498494,11.603418890043939,13.772715963797664,-24.36607438185295,1
2023-11-06,314.318603515625,316.8367343387527,312.9749605221039,314.4977822392614,12887700,314.318603515625,314.4977822392614,316.8367343387527,312.9749605221039,12887700,303.9883087158203,308.0525684775525,55.42310766195989,0.6599359551763087,0.274961052903223,310.55187072753904,330.175889917779,290.9278515372991,78.21227643101561,73.82182426496274,33.51250787833257,13.335909320720676,-21.787723568984383,1
2023-11-07,317.324462890625,319.4942294957813,313.6418069740816,315.57270910877634,14055600,317.324462890625,315.57270910877634,319.4942294957813,313.6418069740816,14055600,304.61236877441405,309.7383674617475,57.362569017547195,1.3636762477577236,0.4927040918741231,310.40157928466795,329.76809359412334,291.03506497521255,92.77474601343101,82.20698268753122,54.26982314797645,13.194629559815002,-7.225253986568988,1
2023-11-08,318.2799377441406,319.8226546749476,313.4029293062361,316.64764664068247,13609700,318.2799377441406,316.64764664068247,319.8226546749476,313.4029293062361,13609700,306.62786865234375,311.2913802403644,57.98828470286331,1.975719471026423,0.7893071677045831,310.00146331787107,328.3425654195895,291.66036121615264,96.30339164614337,89.09680469686333,63.187114993880805,13.097031722325795,-3.6966083538566368,1
2023-11-09,319.04632568359375,322.65930264250363,317.3045347267746,317.92165189456364,16103100,319.04632568359375,317.92165189456364,322.65930264250363,317.3045347267746,16103100,309.832763671875,312.7013703209515,58.5141805829186,2.493861553133172,1.130218044790301,309.82180938720705,327.72949826019294,291.91412051422117,91.89369403160185,93.65727723039208,90.49076066291012,13.302575183681228,-8.106305968398154,1
2023-11-10,327.2277526855469,327.55622168900237,317.9614276546455,318.43918694402515,19096200,327.2277526855469,318.43918694402515,327.55622168900237,317.9614276546455,19096200,313.021728515625,315.3425307508779,63.73335507205992,3.524042699633185,1.6089829757588778,310.5225067138672,329.9393462560629,291.1056671716715,99.3359818933656,95.84435585703693,124.6894984919232,13.975967080848518,-0.6640181066344081,1
2023-11-13,327.64581298828125,330.7710678432152,324.17219386503194,324.66984842707564,16908900,327.64581298828125,324.66984842707564,330.7710678432152,324.17219386503194,16908900,315.66228637695315,317.5794911576785,63.982704169908644,4.324354189563508,2.152057218519804,310.92262268066406,331.3768723532122,290.4683730081159,94.067667463745,95.09911446290414,143.64784225184,14.89810936992375,-5.932332536254998,1
2023-11-14,334.732421875,336.51403377999327,331.7663896371569,332.97073559288077,17179400,334.732421875,332.97073559288077,336.51403377999327,331.7663896371569,17179400,319.1498504638672,320.6982058335551,67.99918482523773,5.467412000961531,2.81512817500815,311.53523712158204,333.9749617671924,289.0955124759717,96.95058371897748,96.78474435869602,183.21456010367098,16.244081022511292,-3.0494162810225163,0
2023-11-15,331.1492919921875,336.81260336935696,328.4719080037081,336.34480686348525,14531200,331.1492919921875,336.34480686348525,336.81260336935696,328.4719080037081,14531200,321.22606201171874,322.59840331694284,64.10653235676065,6.01482970298963,3.455068480604446,312.31854553222655,336.2958686060615,288.3412224583916,87.47522505081494,92.83115874451248,147.93327990965707,16.970826454402953,-12.52477494918506,1
2023-11-16,332.6223449707031,333.0104997184818,324.84898346025403,327.82494789944064,18932600,332.6223449707031,327.82494789944064,333.0104997184818,324.84898346025403,18932600,323.5471221923828,324.4209381630811,64.99374570663343,6.492681647844904,4.0625911140525375,313.38253021240234,338.9293920281277,287.83566839667697,89.86517289065934,91.43032722015057,115.46491493895456,17.095758578700874,-10.134827109340664,1
