Date,close_hg=f,high_hg=f,low_hg=f,open_hg=f,volume_hg=f,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-04,3.8450000286102295,3.8450000286102295,3.803499937057495,3.8304998874664307,457,3.8450000286102295,3.8304998874664307,3.8450000286102295,3.803499937057495,457,3.8850000381469725,3.8704862558096207,49.928708681636664,0.020975909304499663,0.0232992687515143,3.856825029850006,3.972143808167486,3.7415062515325266,30.769206584755462,32.74722526140462,-33.62435969638382,15.86201674426819,-69.23079341524453,0
2023-08-07,3.812999963760376,3.812999963760376,3.803999900817871,3.806999921798706,480,3.812999963760376,3.806999921798706,3.812999963760376,3.803999900817871,480,3.8822500228881838,3.8600342027097576,47.32793063081888,0.015039430357395744,0.02164730107269059,3.858900022506714,3.9693955299718473,3.748404515041581,16.703241654824335,30.622662100207787,-71.09939347122537,15.466689699743982,-83.29675834517566,0
2023-08-08,3.747999906539917,3.7799999713897705,3.7084999084472656,3.7799999713897705,706,3.747999906539917,3.7799999713897705,3.7799999713897705,3.7084999084472656,706,3.8668500185012817,3.8396643306788776,42.48672252629484,0.005031763593703165,0.018324193576893105,3.858625018596649,3.9701906414984687,3.7470593956948295,13.435366702186151,20.30260498058865,-164.2139189509139,15.061370309943031,-86.56463329781384,1
2023-08-09,3.7674999237060547,3.796999931335449,3.76200008392334,3.796999931335449,570,3.7674999237060547,3.796999931335449,3.796999931335449,3.76200008392334,570,3.854550004005432,3.8265435294110914,44.326604168403804,-0.001310786075067405,0.014397197646501003,3.8549000144004824,3.9732083571927683,3.7365916716081964,20.06802224590188,16.735543534304124,-111.30870959335603,14.420099594218074,-79.93197775409813,0
2023-08-10,3.750999927520752,3.811500072479248,3.740000009536743,3.7890000343322754,668,3.750999927520752,3.7890000343322754,3.811500072479248,3.740000009536743,668,3.843299984931946,3.8128083290673933,43.07103509043829,-0.007581321424924958,0.01000149383221581,3.8459750056266784,3.967318533739281,3.724631477514076,14.45578148542809,15.986390144505373,-112.96491266611227,14.126239187861925,-85.54421851457191,0
2023-08-11,3.7144999504089355,3.7200000286102295,3.690000057220459,3.7200000286102295,753,3.7144999504089355,3.7200000286102295,3.7200000286102295,3.690000057220459,753,3.8230499744415285,3.794934078402219,40.348362052235,-0.01531941628145539,0.00493731180948157,3.8356000065803526,3.964421082329106,3.7067789308315993,7.8399658203125,14.121256517214158,-177.0440398244075,14.488482561761591,-92.1600341796875,1
2023-08-14,3.7244999408721924,3.7260000705718994,3.7044999599456787,3.7235000133514404,540,3.7244999408721924,3.7235000133514404,3.7260000705718994,3.7044999599456787,540,3.796049976348877,3.7821278715785773,41.44055362453442,-0.02040972593230661,-0.00013209573887606584,3.8302250027656557,3.9678671468507765,3.692582858680535,11.039962768554688,11.111903358098425,-140.0840973067453,14.717156046723899,-88.96003723144531,0
2023-08-15,3.6614999771118164,3.6875,3.6530001163482666,3.6760001182556152,620,3.6614999771118164,3.6760001182556152,3.6875,3.6530001163482666,620,3.77284996509552,3.760195527130075,36.861508258903434,-0.029190908939558557,-0.005943858379012565,3.822500002384186,3.9785763104312215,3.6664236943371504,2.432006352372487,7.103978313746558,-171.0978369797172,15.544950450676035,-97.56799364762752,0
2023-08-16,3.6514999866485596,3.677500009536743,3.6514999866485596,3.6619999408721924,671,3.6514999866485596,3.6619999408721924,3.677500009536743,3.6514999866485596,671,3.7552499532699586,3.740432701587981,36.178163474758094,-0.03653581328202904,-0.01206224935961586,3.815100002288818,3.9879675090014572,3.642232495576179,0.0,4.490656373642391,-153.65176770009873,16.330845573812443,-100.0,1
2023-08-17,3.685499906539917,3.686000108718872,3.674499988555908,3.685499906539917,524,3.685499906539917,3.685499906539917,3.686000108718872,3.674499988555908,524,3.736199951171875,3.730444920670151,40.23490544240546,-0.039161761099958614,-0.017482151707684412,3.8084999918937683,3.990343383811489,3.6266565999760476,9.686584916054262,4.039530422808916,-113.71074884745603,16.883605971192246,-90.31341508394574,1
2023-08-18,3.6989998817443848,3.700000047683716,3.686500072479248,3.694000005722046,299,3.6989998817443848,3.694000005722046,3.700000047683716,3.686500072479248,299,3.7215999364852905,3.724727640865466,41.81633170492004,-0.03969591864926292,-0.021924905096000112,3.8032999873161315,3.991318241156935,3.615281733475328,13.532730924649556,7.739771946901272,-89.2478439206447,17.099414265888463,-86.46726907535044,1
2023-08-21,3.7119998931884766,3.7190001010894775,3.7014999389648438,3.7190001010894775,320,3.7119998931884766,3.7190001010894775,3.7190001010894775,3.7014999389648438,320,3.7114999294281006,3.7224135049241953,43.37029613462713,-0.03862500506244526,-0.025264925089289143,3.796874976158142,3.9881237989554763,3.605626153360808,26.948740522991734,16.722685454565184,-68.43947936803526,16.899284644200144,-73.05125947700826,1
2023-08-22,3.750499963760376,3.759000062942505,3.736999988555908,3.746000051498413,381,3.750499963760376,3.746000051498413,3.759000062942505,3.736999988555908,381,3.7117499351501464,3.7275201338035004,47.81542730418986,-0.034274568502223435,-0.027066853771876002,3.7892999768257143,3.9752205676018675,3.603379386049561,44.09799696480856,28.193156137483285,-33.45192806506158,15.930827862717488,-55.90200303519144,1
2023-08-23,3.803499937057495,3.806999921798706,3.7950000762939453,3.7950000762939453,317,3.803499937057495,3.7950000762939453,3.806999921798706,3.7950000762939453,317,3.7153499364852904,3.7413346434860446,53.25510633808754,-0.02624759533872112,-0.02690300208524503,3.7849499702453615,3.9651798565074254,3.6047200839832976,78.55292891308258,49.86655546696096,15.163240078620834,15.367915262891392,-21.447071086917415,0
2023-08-24,3.7674999237060547,3.7815001010894775,3.765000104904175,3.7815001010894775,472,3.7674999237060547,3.7815001010894775,3.7815001010894775,3.765000104904175,472,3.7169999361038206,3.74609196716241,49.482072347097336,-0.022531334291776783,-0.02602866852655138,3.780149960517883,3.9568347850016496,3.603465136034117,71.82659659275444,64.82584082354852,-8.232048769460418,14.312160287892684,-28.173403407245562,0
2023-08-25,3.759999990463257,3.7955000400543213,3.759999990463257,3.7955000400543213,251,3.759999990463257,3.7955000400543213,3.7955000400543213,3.759999990463257,251,3.721549940109253,3.7486206986716546,48.70784624797045,-0.019961251686994697,-0.024815185158640042,3.772299957275391,3.9375472010308585,3.607052713519923,67.81246600674426,72.7306638375271,-1.6478938239111567,13.570024245821866,-32.18753399325574,0
2023-08-28,3.753999948501587,3.7679998874664307,3.753999948501587,3.7664999961853027,549,3.753999948501587,3.7664999961853027,3.7679998874664307,3.753999948501587,549,3.7244999408721924,3.7495987440952785,48.05998039537963,-0.018198811378914215,-0.02349191040269488,3.760274958610535,3.890354405159987,3.6301955120610825,64.06244179237031,67.90050146395633,-5.083321070847721,12.767719623435227,-35.937558207629685,1
2023-08-29,3.7929999828338623,3.7929999828338623,3.7880001068115234,3.7904999256134033,29529,3.7929999828338623,3.7904999256134033,3.7929999828338623,3.7880001068115234,29529,3.737649941444397,3.757489878411384,52.48404081164385,-0.013499474365975761,-0.021493423195351056,3.7552499532699586,3.8713708300930065,3.6391290764469106,88.43745017426899,73.43745265779452,50.84912956782582,12.46941958634227,-11.562549825731013,0
2023-08-30,3.7850000858306885,3.7950000762939453,3.7634999752044678,3.7925000190734863,7893,3.7850000858306885,3.7925000190734863,3.7950000762939453,3.7634999752044678,7893,3.7509999513626098,3.762491734305803,51.51474883839187,-0.010301985876137731,-0.01925513573150839,3.753124952316284,3.8653701870177355,3.640879717614833,85.85218961874477,79.45069386179469,43.13092951645539,11.70141381285778,-14.147810381255232,0
2023-08-31,3.7725000381469727,3.7925000190734863,3.75,3.7880001068115234,2069,3.7725000381469727,3.7880001068115234,3.7925000190734863,3.75,2069,3.7596999645233153,3.7643114259132884,49.9620765921812,-0.00867658432894114,-0.017139425450994943,3.747949957847595,3.8456602302147815,3.650239685480409,77.81357039253987,84.03440339518454,38.766189074235,11.005974166789704,-22.186429607460127,1
2023-09-01,3.8125,3.861999988555908,3.7860000133514404,3.7920000553131104,822,3.8125,3.7920000553131104,3.861999988555908,3.7860000133514404,822,3.771049976348877,3.773072984838145,54.670364591668616,-0.004113362976577495,-0.014534212956111453,3.7463249564170837,3.838446252265775,3.6542036605683923,76.4845662197687,80.05010874368445,121.89159514176767,11.29698063734511,-23.515433780231305,0
2023-09-05,3.811000108718872,3.811000108718872,3.7664999961853027,3.806999921798706,944,3.811000108718872,3.806999921798706,3.811000108718872,3.7664999961853027,944,3.7809499979019163,3.7799688255437314,54.46342025769114,-0.0006109630679316247,-0.011749562978475488,3.7462249636650085,3.8380604518972086,3.6543894754328083,75.77202880051104,76.69005513760654,83.76801860049122,11.171962250017645,-24.22797119948896,0
2023-09-06,3.748500108718872,3.803499937057495,3.743499994277954,3.7990000247955322,837,3.748500108718872,3.7990000247955322,3.803499937057495,3.743499994277954,837,3.780750012397766,3.774247240666484,46.55526334808862,-0.0028457099991299195,-0.009968792382606376,3.7462499737739563,3.8380876543271243,3.6544122932207883,39.46673075358073,63.90777525795349,28.69818620366115,10.60548230460927,-60.53326924641927,0
2023-09-07,3.7260000705718994,3.753999948501587,3.7039999961853027,3.753999948501587,787,3.7260000705718994,3.753999948501587,3.753999948501587,3.7039999961853027,787,3.7730000257492065,3.765475027922014,44.074173650075835,-0.006359025196275958,-0.009246838945340292,3.7441749811172484,3.8358736006968224,3.6524763615376745,22.507132183127293,45.91529724573969,-29.918125315688773,10.325948564668083,-77.4928678168727,0
2023-09-08,3.680500030517578,3.7135000228881836,3.6760001182556152,3.7135000228881836,1120,3.680500030517578,3.7135000228881836,3.7135000228881836,3.6760001182556152,1120,3.7643000364303587,3.7500250283939343,39.490823131588144,-0.012668787874199339,-0.009931228731112102,3.7406499862670897,3.836360583204508,3.6449393893296715,2.419309354731202,21.464390763813075,-82.95205222499841,10.522409684209029,-97.5806906452688,1
2023-09-11,3.7699999809265137,3.7744998931884766,3.702500104904175,3.702500104904175,846,3.7699999809265137,3.702500104904175,3.7744998931884766,3.702500104904175,846,3.7653000354766846,3.7536568379453126,50.41409692886763,-0.01032836329722464,-0.01001065564433461,3.743424987792969,3.8391602237015277,3.64768975188441,50.537595816135564,25.15467911799802,8.42155164970266,9.954017897546164,-49.462404183864436,0
2023-09-12,3.752000093460083,3.763000011444092,3.7360000610351562,3.762500047683716,460,3.752000093460083,3.762500047683716,3.763000011444092,3.7360000610351562,460,3.765100049972534,3.7533556116752704,48.517135901419806,-0.009812883631136415,-0.009971101241694973,3.744799995422363,3.840197835113802,3.6494021557309244,40.8602302150896,31.272378461985454,8.275378747741101,9.426225524216362,-59.1397697849104,1
2023-09-13,3.75600004196167,3.763000011444092,3.746000051498413,3.749500036239624,509,3.75600004196167,3.749500036239624,3.763000011444092,3.746000051498413,509,3.761400055885315,3.7538364171818883,48.97659320822358,-0.00897810585124148,-0.009772502163604275,3.749524998664856,3.8369821584267423,3.6620678389029693,43.010741661753016,44.80285589765939,10.068934479220154,8.936132606124401,-56.989258338246984,1
2023-09-14,3.7825000286102295,3.799999952316284,3.760999917984009,3.799999952316284,545,3.7825000286102295,3.799999952316284,3.799999952316284,3.760999917984009,545,3.761150050163269,3.7590479828961323,52.030948358497,-0.006107804030627051,-0.00903956253700883,3.7560750007629395,3.8320541729583315,3.6800958285675476,57.258056246314766,47.0430093743858,56.97254825305764,9.14118416045353,-42.741943753685234,0
2023-09-15,3.7634999752044678,3.805500030517578,3.756999969482422,3.805500030517578,556,3.7634999752044678,3.805500030517578,3.805500030517578,3.756999969482422,556,3.7602500438690187,3.7598574360431023,49.73224972875069,-0.005305061234529784,-0.008292662276513022,3.759975004196167,3.8287271079061913,3.6912229004861423,47.04296664701207,49.103921518359954,37.647104298740274,9.425813206600214,-52.95703335298793,0
2023-09-18,3.741499900817871,3.744999885559082,3.7330000400543213,3.744999885559082,674,3.741499900817871,3.744999885559082,3.744999885559082,3.7330000400543213,674,3.7531500339508055,3.7565197023657872,47.13554346859189,-0.006370666844101702,-0.007908263190030759,3.762100005149841,3.825609547942301,3.6985904623573815,35.214961417181534,46.50532810350279,-65.26526135944485,9.159453985120646,-64.78503858281847,0
2023-09-19,3.7139999866485596,3.7139999866485596,3.700000047683716,3.7100000381469727,717,3.7139999866485596,3.7100000381469727,3.7139999866485596,3.700000047683716,717,3.7434500217437745,3.7487888449626547,44.04008660740722,-0.00932666818882133,-0.008191944189788873,3.7622000098228456,3.825399219740575,3.699000799905116,20.43005101648422,34.22932636022594,-150.88347489914798,8.767405806627794,-79.56994898351579,1
2023-09-20,3.746500015258789,3.746500015258789,3.7079999446868896,3.7335000038146973,842,3.746500015258789,3.7335000038146973,3.746500015258789,3.7079999446868896,842,3.743250012397766,3.7483726941074065,48.35655468422887,-0.008943741966474406,-0.00834230374512598,3.762000012397766,3.8253711405921935,3.6986288842033384,37.90319686210167,31.18273643192248,-77.35461717429486,8.515218974077658,-62.09680313789833,0
2023-09-21,3.6665000915527344,3.7184998989105225,3.609999895095825,3.7079999446868896,628,3.6665000915527344,3.7079999446868896,3.7184998989105225,3.609999895095825,628,3.7373000144958497,3.733486766370193,40.1473843302308,-0.014923565854674248,-0.009658556167035634,3.755150020122528,3.8280047285419587,3.6822953117030974,22.42070456448416,26.91798414769002,-217.3368393008018,9.172742349385967,-77.57929543551585,0
2023-09-22,3.6654999256134033,3.686500072479248,3.6654999256134033,3.686500072479248,586,3.6654999256134033,3.686500072479248,3.686500072479248,3.6654999256134033,586,3.735800004005432,3.721125522596231,40.05583043455608,-0.01951832925107766,-0.01163051078384404,3.7500500202178957,3.832394980040376,3.6677050603954156,27.61192613539314,29.31194252065966,-164.690112330692,9.78329976931511,-72.38807386460685,0
2023-09-25,3.6494998931884766,3.6659998893737793,3.6489999294281006,3.6635000705718994,1582,3.6494998931884766,3.6635000705718994,3.6659998893737793,3.6489999294281006,1582,3.7237499952316284,3.7081026808857303,38.54163077167271,-0.02417213986334099,-0.01413883659974343,3.7445250153541565,3.8375887296618196,3.6514613010464934,20.204588609331612,23.41240643640297,-164.90269907420125,10.590365560421601,-79.79541139066839,0
2023-09-26,3.625,3.6435000896453857,3.619999885559082,3.619999885559082,702,3.625,3.619999885559082,3.6435000896453857,3.619999885559082,702,3.7110499858856203,3.69299310254287,36.280044163406174,-0.029497229231422395,-0.017210515126079226,3.738075017929077,3.8445350387869417,3.6316149970712126,7.672682615700005,18.496399120141586,-171.81514672555016,11.744416240755049,-92.32731738429999,1
2023-09-27,3.627000093460083,3.627000093460083,3.619499921798706,3.619999885559082,1228,3.627000093460083,3.619999885559082,3.627000093460083,3.619499921798706,1228,3.6981499910354616,3.680994373618727,36.6070794987257,-0.033173605420636854,-0.020403133184990752,3.7297750234603884,3.8434515550029027,3.616098491917874,8.695747615510978,12.191006280180865,-151.26869150071335,12.822998700839106,-91.30425238448902,1
2023-09-28,3.694499969482422,3.697499990463257,3.615999937057495,3.625499963760376,935,3.694499969482422,3.625499963760376,3.697499990463257,3.615999937057495,935,3.6893499851226808,3.683449936503035,46.57299907899425,-0.030291304855753598,-0.02238076751914332,3.725250017642975,3.8369610533414003,3.61353898194455,43.22251450327871,19.8636482448299,-76.40638344356992,12.301212505926697,-56.77748549672129,1
2023-09-29,3.7260000705718994,3.7664999961853027,3.7174999713897705,3.73799991607666,815,3.7260000705718994,3.73799991607666,3.7664999961853027,3.7174999713897705,815,3.685599994659424,3.6911863245155554,50.48506769550594,-0.025175063530194386,-0.022939626721353537,3.7229250192642214,3.8325212448165806,3.613328793711862,59.335087019672265,37.08444971282065,20.71341060774899,12.163000247475724,-40.664912980327735,0
2023-10-02,3.631999969482422,3.692500114440918,3.631500005722046,3.692500114440918,621,3.631999969482422,3.692500114440918,3.692500114440918,3.631500005722046,621,3.6746500015258787,3.6804251690549856,40.86822522560698,-0.028378300601008988,-0.02402736149728463,3.713900017738342,3.8222248419752494,3.605575193501435,11.253227185309035,37.93694290275334,-90.09265620234231,11.878893506546074,-88.74677281469097,0
2023-10-03,3.615499973297119,3.631500005722046,3.6059999465942383,3.631500005722046,525,3.615499973297119,3.631500005722046,3.631500005722046,3.6059999465942383,525,3.664800000190735,3.6686205880081006,39.44775524317776,-0.031880798849608816,-0.02559804896774947,3.7041250109672545,3.810909339086971,3.597340682847538,4.7619161436199455,25.116743449533747,-124.02083032541573,11.949161641391258,-95.23808385638006,0
2023-10-04,3.5840001106262207,3.6115000247955322,3.570499897003174,3.6115000247955322,395,3.5840001106262207,3.6115000247955322,3.6115000247955322,3.570499897003174,395,3.648550009727478,3.65323504666594,36.81686580769205,-0.03677441701984119,-0.027833322578167813,3.695900011062622,3.8126238677267597,3.579176154398484,5.744768490618488,7.253303939849157,-144.08310361336413,12.456037116380415,-94.25523150938152,0
2023-10-05,3.546999931335449,3.5759999752044678,3.546999931335449,3.565999984741211,376,3.546999931335449,3.565999984741211,3.5759999752044678,3.546999931335449,376,3.6365999937057496,3.6339195711513055,33.9524791338623,-0.04314094792832046,-0.030894847648198345,3.6869500041007996,3.8194531823575604,3.554446825844039,0.0,3.502228211412811,-160.15093178563336,13.20511725100906,-100.0,1
2023-10-06,3.624500036239624,3.631999969482422,3.555999994277954,3.555999994277954,326,3.624500036239624,3.555999994277954,3.631999969482422,3.555999994277954,326,3.6325000047683718,3.63220692844009,43.813076547962,-0.041454991434877186,-0.03300687640553411,3.6841500043869018,3.8194179293354247,3.548882079438379,35.30755444522892,13.684107645282467,-90.75216257597086,12.934958560304082,-64.69244555477108,1
2023-10-09,3.6424999237060547,3.6540000438690186,3.6424999237060547,3.6429998874664307,318,3.6424999237060547,3.6429998874664307,3.6540000438690186,3.6424999237060547,318,3.6318000078201296,3.6340783821248106,45.83568647031124,-0.03822577533659688,-0.034050656191746666,3.677775001525879,3.808188770061801,3.547361232989957,43.50795633519796,26.27183692680896,-38.0966871498996,12.336615555510873,-56.49204366480204,0
2023-10-10,3.631999969482422,3.631999969482422,3.5954999923706055,3.5954999923706055,331,3.631999969482422,3.5954999923706055,3.631999969482422,3.5954999923706055,331,3.6325000047683718,3.6337004889171034,44.822075864275476,-0.03609774453855774,-0.034460073861108886,3.671774995326996,3.7989793528914375,3.5445706377625545,38.72437951447347,39.179963431633446,-65.02941908195059,12.413607068091864,-61.27562048552653,0
2023-10-11,3.614000082015991,3.614000082015991,3.614000082015991,3.614000082015991,433,3.614000082015991,3.614000082015991,3.614000082015991,3.614000082015991,433,3.6312000036239622,3.630118596753265,43.06395632689249,-0.03545500209253216,-0.03465905950739354,3.664674997329712,3.788077287108439,3.5412727075509847,30.523977624504425,37.58543782472528,-67.14696117945714,12.485099186917068,-69.47602237549557,0
2023-10-12,3.5940001010894775,3.618000030517578,3.5855000019073486,3.618000030517578,349,3.5940001010894775,3.618000030517578,3.618000030517578,3.5855000019073486,349,3.621150016784668,3.623551597541667,41.13334463060706,-0.03614282341707753,-0.03495581228933034,3.655250000953674,3.7696844515721066,3.5408155503352416,21.41237169391191,30.2202429442966,-81.91426081079256,12.930359810710511,-78.58762830608809,0
2023-10-13,3.5799999237060547,3.5950000286102295,3.572499990463257,3.5945000648498535,388,3.5799999237060547,3.5945000648498535,3.5950000286102295,3.572499990463257,388,3.6065500020980834,3.615633111389737,39.78863448523016,-0.037386654007725006,-0.035441980633009275,3.6460749983787535,3.753533940488931,3.538616056268576,15.034160647368706,22.323503321928346,-100.15165381868097,13.513424470782885,-84.96583935263129,1
2023-10-16,3.5869998931884766,3.5899999141693115,3.5820000171661377,3.5820000171661377,298,3.5869998931884766,3.5820000171661377,3.5899999141693115,3.5820000171661377,298,3.602049994468689,3.6104270717167806,40.83018929522952,-0.0373767042951596,-0.03582892536543934,3.6383499979972838,3.739273300189638,3.5374266958049296,18.223211861185032,18.223248067488548,-87.10284361532429,14.054841655135805,-81.77678813881496,0
2023-10-17,3.575500011444092,3.575500011444092,3.5450000762939453,3.5450000762939453,375,3.575500011444092,3.5450000762939453,3.575500011444092,3.5450000762939453,375,3.5980499982833862,3.604076697121746,39.617708371949846,-0.03786033307210124,-0.036235206906771726,3.6314249992370606,3.7296040728701554,3.533245925603966,13.769727395434847,15.675699967996193,-114.22597865261176,15.05328372302193,-86.23027260456516,1
2023-10-18,3.5820000171661377,3.6080000400543213,3.5785000324249268,3.6080000400543213,340,3.5820000171661377,3.6080000400543213,3.6080000400543213,3.5785000324249268,340,3.597849988937378,3.6000627553116353,40.689790428823436,-0.03728926874490224,-0.036446019274397834,3.623199999332428,3.7081037207690644,3.5382962778957916,16.70426828611962,16.2324025142465,-67.67673936589918,15.278007054741792,-83.29573171388039,1
2023-10-19,3.5915000438690186,3.5915000438690186,3.5739998817443848,3.5739998817443848,418,3.5915000438690186,3.5739998817443848,3.5915000438690186,3.5739998817443848,418,3.602300000190735,3.598505898685705,42.30219311241177,-0.035659067854190596,-0.03628862899035639,3.619449996948242,3.7029867534107925,3.5359132404856917,31.52539359260337,20.666463091385946,-69.3607612095855,15.552839724752742,-68.47460640739664,0
2023-10-20,3.5420000553131104,3.566999912261963,3.5364999771118164,3.566999912261963,760,3.5420000553131104,3.566999912261963,3.566999912261963,3.5364999771118164,760,3.5940500020980837,3.5882321089815967,36.70316636910032,-0.037924190826278625,-0.03661574135754084,3.6132750034332277,3.700461281060418,3.5260887258060376,4.680914958677518,17.636858945800167,-131.79711023069146,16.340902564416638,-95.31908504132248,1
2023-10-23,3.572999954223633,3.572999954223633,3.5299999713897705,3.5299999713897705,387,3.572999954223633,3.5299999713897705,3.572999954223633,3.5299999713897705,387,3.5871000051498414,3.5854626262983302,41.89041752160022,-0.03679374890184661,-0.036651342866401995,3.6094500064849853,3.696656038329579,3.5222439746403915,34.67738524189858,23.627897931059817,-100.84744538446222,17.161439383136535,-65.32261475810142,1
2023-10-24,3.609999895095825,3.61899995803833,3.549999952316284,3.549999952316284,645,3.609999895095825,3.549999952316284,3.61899995803833,3.549999952316284,645,3.5848999977111817,3.5899239478978746,47.428173241885936,-0.03253721081282235,-0.03582851645568607,3.6087000012397765,3.695615718888787,3.5217842835907662,64.51602979461406,34.624776665063386,-28.570078013009926,16.880048404572527,-35.48397020538595,0
2023-10-25,3.572000026702881,3.5924999713897705,3.569999933242798,3.5924999713897705,501,3.572000026702881,3.5924999713897705,3.5924999713897705,3.569999933242798,501,3.580699992179871,3.5866650531351483,42.90578693977981,-0.03186285040618264,-0.03503538324578538,3.6059499979019165,3.6938504578105933,3.5180495379932397,33.87099255134649,44.35480252928638,-54.47820174033116,16.61875678162023,-66.12900744865351,0
2023-10-26,3.56850004196167,3.5789999961853027,3.563999891281128,3.5789999961853027,556,3.56850004196167,3.5789999961853027,3.5789999961853027,3.563999891281128,556,3.57814998626709,3.5833623238308796,42.50378549636008,-0.03125059701388455,-0.03427842599940521,3.599650001525879,3.6788965243606904,3.5204034786910676,31.048425861478886,43.14514940247981,-66.36330647205652,16.48145155404087,-68.95157413852111,1
2023-10-27,3.634000062942505,3.634999990463257,3.63100004196167,3.634999990463257,847,3.634000062942505,3.634999990463257,3.634999990463257,3.63100004196167,847,3.5835500001907348,3.5925691854875383,51.63631521393894,-0.02518970624920902,-0.032460682049365974,3.595050001144409,3.6519577222519057,3.5381422800369124,99.0476882484639,54.65570222042976,112.3162551963609,15.449550672246739,-0.9523117515360966,1
2023-10-30,3.6494998931884766,3.6989998817443848,3.635499954223633,3.635499954223633,665,3.6494998931884766,3.635499954223633,3.6989998817443848,3.635499954223633,665,3.589800000190735,3.602920223251345,53.517833277619545,-0.018917629234480593,-0.0297520714863889,3.595924997329712,3.6555515381067645,3.536298456552659,70.71005040651094,66.93538817215125,187.39676694694677,15.556450746836074,-29.28994959348905,0
2023-10-31,3.6414999961853027,3.6494998931884766,3.630000114440918,3.6465001106262207,771,3.6414999961853027,3.6465001106262207,3.6494998931884766,3.630000114440918,771,3.596399998664856,3.6099347274211553,52.3850712395449,-0.01442619168490955,-0.02668689552609303,3.597224998474121,3.6595735711959416,3.5348764257523,65.9763810297713,78.57803989491539,118.09725819063387,15.539681800859615,-34.023618970228696,1
2023-11-01,3.6449999809265137,3.678999900817871,3.635999917984009,3.6484999656677246,546,3.6449999809265137,3.6484999656677246,3.678999900817871,3.635999917984009,546,3.6026999950408936,3.616310228058493,52.855225274382434,-0.010463657025007844,-0.023442247825875992,3.600274991989136,3.66563281429549,3.5349171696827817,68.04737901661454,68.24460348429893,129.4962696071387,15.973379306852141,-31.95262098338546,1
2023-11-02,3.6670000553131104,3.676500082015991,3.6579999923706055,3.6579999923706055,412,3.6670000553131104,3.6579999923706055,3.676500082015991,3.6579999923706055,412,3.6102499961853027,3.6255265602866054,55.80897558049081,-0.005484871434131122,-0.01985077254752702,3.606274998188019,3.672986654116119,3.539563342259919,81.06518141688427,71.69631382109004,139.95593362403065,16.37609841955949,-18.934818583115725,1
2023-11-03,3.674499988555908,3.69350004196167,3.6630001068115234,3.69350004196167,357,3.674499988555908,3.69350004196167,3.69350004196167,3.6630001068115234,357,3.6234999895095825,3.634430819971933,56.802585459287485,-0.0009233225622620189,-0.01606528255047402,3.608774995803833,3.6815070007541717,3.5360429908534945,85.50301409209733,78.20519150853205,135.8453970807528,17.014865394916217,-14.496985907902664,1
2023-11-06,3.7095000743865967,3.7100000381469727,3.7054998874664307,3.7074999809265137,368,3.7095000743865967,3.7074999809265137,3.7100000381469727,3.7054998874664307,368,3.637150001525879,3.6480797753200536,61.18830482244709,0.005453092347345478,-0.011761607570910122,3.61212500333786,3.696069559330984,3.5281804473447362,99.72224245835955,88.76347932244705,174.16874057659635,17.859289431473208,-0.2777575416404517,0
2023-11-07,3.6700000762939453,3.676500082015991,3.640000104904175,3.6584999561309814,313,3.6700000762939453,3.6584999561309814,3.676500082015991,3.640000104904175,313,3.6431500196456907,3.6520652845880335,54.467336186831695,0.007235718513038947,-0.007962142354120308,3.6140250086784365,3.7013356629984604,3.5267143543584125,77.77780721215935,87.66768792087207,82.0735545031953,17.10080247014196,-22.222192787840658,0
2023-11-08,3.628000020980835,3.6470000743865967,3.628000020980835,3.6470000743865967,435,3.628000020980835,3.6470000743865967,3.6470000743865967,3.628000020980835,435,3.6487500190734865,3.6476897821139973,48.38199801662223,0.0051994728513484745,-0.005329819313026552,3.6147250056266786,3.7022478623235626,3.5272021489297947,54.44445180303983,77.31483382451957,32.28469115312263,16.151265779710084,-45.55554819696017,1
2023-11-09,3.634999990463257,3.6435000896453857,3.609999895095825,3.619999885559082,363,3.634999990463257,3.619999885559082,3.6435000896453857,3.609999895095825,363,3.655400013923645,3.645382547268408,49.396745535133995,0.004103272558293014,-0.003443200938762639,3.6167750000953673,3.7041806704120357,3.529369329778699,58.33332229544025,63.51852710354647,21.84664920950609,15.090254230423525,-41.66667770455975,0
2023-11-10,3.5834999084472656,3.624500036239624,3.5834999084472656,3.624000072479248,493,3.5834999084472656,3.624000072479248,3.624500036239624,3.5834999084472656,493,3.650349998474121,3.6341311583918365,42.73965746365587,-0.0009106034168384625,-0.0029366814343778037,3.616949999332428,3.70407401324779,3.529825985417066,20.937461350133887,44.57174514953798,-33.277415423492904,14.614911963354235,-79.06253864986611,1
2023-11-13,3.6624999046325684,3.6624999046325684,3.6440000534057617,3.6440000534057617,575,3.6624999046325684,3.6440000534057617,3.6624999046325684,3.6440000534057617,575,3.65164999961853,3.6392891122537874,53.16637430437563,0.0014735174198987622,-0.0020546416635224907,3.6207249999046325,3.708867772078005,3.5325822277312597,67.46569470368357,48.91215944975257,60.07280951787343,13.746585749457497,-32.53430529631644,1
